dateTime,Device,Metric,Value,RAG,
30/01/2020 01:30,B4106,PM10,15.12,,
30/01/2020 02:00,A4114,PM10,29.629999,,
30/01/2020 02:00,A428,PM10,26.959999,,
30/01/2020 02:00,A4600,PM10,0.02,,
30/01/2020 02:00,B4098,PM10,4.6,,
30/01/2020 02:00,B4106,PM10,17.18,,
30/01/2020 02:30,A4114,PM10,56.504999,,
30/01/2020 02:30,A428,PM10,31.75,,
30/01/2020 02:30,A4600,PM10,0.26,,
30/01/2020 02:30,B4098,PM10,10.115,,
30/01/2020 02:30,B4106,PM10,10.349999,,
30/01/2020 03:00,A4114,PM10,10.559999,,
30/01/2020 03:00,A428,PM10,25.755,,
30/01/2020 03:00,A4600,PM10,0.085,,
30/01/2020 03:00,B4098,PM10,9.71,,
30/01/2020 03:00,B4106,PM10,16.129999,,
30/01/2020 03:30,A4114,PM10,26.849998,,
30/01/2020 03:30,A428,PM10,31.879999,,
30/01/2020 03:30,A4600,PM10,0.03,,
30/01/2020 03:30,B4098,PM10,3.6,,
30/01/2020 03:30,B4106,PM10,18.78,,
30/01/2020 04:00,A4114,PM10,59.465,,
30/01/2020 04:00,A428,PM10,95.839996,,
30/01/2020 04:00,A4600,PM10,0.07,,
30/01/2020 04:00,B4098,PM10,10.029999,,
30/01/2020 04:00,B4106,PM10,40.700001,,
30/01/2020 04:30,A4114,PM10,11.62,,
30/01/2020 04:30,A428,PM10,19.949999,,
30/01/2020 04:30,A4600,PM10,0.06,,
30/01/2020 04:30,B4098,PM10,4.45,,
30/01/2020 04:30,B4106,PM10,29.01,,
30/01/2020 05:00,A4114,PM10,55.189999,,
30/01/2020 05:00,A428,PM10,56.91,,
30/01/2020 05:00,A4600,PM10,0.025,,
30/01/2020 05:00,B4098,PM10,17.82,,
30/01/2020 05:00,B4106,PM10,18.619999,,
30/01/2020 05:30,A4114,PM10,27.17,,
30/01/2020 05:30,A428,PM10,300.880005,,
30/01/2020 05:30,A4600,PM10,0.65,,
30/01/2020 05:30,B4098,PM10,4.99,,
30/01/2020 05:30,B4106,PM10,18.26,,
30/01/2020 06:00,A4114,PM10,140.735001,,
30/01/2020 06:00,A428,PM10,161.729996,,
30/01/2020 06:00,A4600,PM10,0.74,,
30/01/2020 06:00,B4098,PM10,4.97,,
30/01/2020 06:00,B4106,PM10,62.009998,,
30/01/2020 06:30,A4114,PM10,181.419998,,
30/01/2020 06:30,A428,PM10,76.589996,,
30/01/2020 06:30,A4600,PM10,1.105,,
30/01/2020 06:30,B4098,PM10,33.959999,,
30/01/2020 06:30,B4106,PM10,32.630001,,
30/01/2020 07:00,A4114,PM10,173.309998,,
30/01/2020 07:00,A428,PM10,253.62999,,
30/01/2020 07:00,A4600,PM10,0.19,,
30/01/2020 07:00,B4098,PM10,53.329998,,
30/01/2020 07:00,B4106,PM10,53.349998,,
30/01/2020 07:30,A4114,PM10,58.884998,,
30/01/2020 07:30,A428,PM10,200.069992,,
30/01/2020 07:30,A4600,PM10,0.47,,
30/01/2020 07:30,B4098,PM10,10.295,,
30/01/2020 07:30,B4106,PM10,19.709999,,
30/01/2020 08:00,A4114,PM10,18.68,,
30/01/2020 08:00,A428,PM10,269.100006,,
30/01/2020 08:00,A4600,PM10,1.85,,
30/01/2020 08:00,B4098,PM10,5.24,,
30/01/2020 08:00,B4106,PM10,8.889999,,
30/01/2020 08:30,A4114,PM10,10.16,,
30/01/2020 08:30,A428,PM10,257.299995,,
30/01/2020 08:30,A4600,PM10,0.66,,
30/01/2020 08:30,B4098,PM10,21.43,,
30/01/2020 08:30,B4106,PM10,11.96,,
30/01/2020 09:00,A4114,PM10,9.71,,
30/01/2020 09:00,A428,PM10,183.649994,,
30/01/2020 09:00,A4600,PM10,0.35,,
30/01/2020 09:00,B4098,PM10,3.825,,
30/01/2020 09:00,B4106,PM10,23.73,,
30/01/2020 09:30,A4114,PM10,14.86,,
30/01/2020 09:30,A428,PM10,69.260002,,
30/01/2020 09:30,A4600,PM10,0.36,,
30/01/2020 09:30,B4098,PM10,5.56,,
30/01/2020 09:30,B4106,PM10,8.99,,
30/01/2020 10:00,A4114,PM10,67.269997,,
30/01/2020 10:00,A428,PM10,335.849991,,
30/01/2020 10:00,A4600,PM10,0.65,,
30/01/2020 10:00,B4098,PM10,6.27,,
30/01/2020 10:00,B4106,PM10,17.34,,
30/01/2020 10:30,A4114,PM10,32.119999,,
30/01/2020 10:30,A428,PM10,120.519997,,
30/01/2020 10:30,A4600,PM10,1.02,,
30/01/2020 10:30,B4098,PM10,3.44,,
30/01/2020 10:30,B4106,PM10,14.81,,
30/01/2020 11:00,A4114,PM10,13.91,,
30/01/2020 11:00,A428,PM10,118.93,,
30/01/2020 11:00,A4600,PM10,0.33,,
30/01/2020 11:00,B4098,PM10,3.21,,
30/01/2020 11:00,B4106,PM10,9.92,,
30/01/2020 11:30,A4114,PM10,9.76,,
30/01/2020 11:30,A428,PM10,94.899998,,
30/01/2020 11:30,A4600,PM10,1.045,,
30/01/2020 11:30,B4098,PM10,2.55,,
30/01/2020 11:30,B4106,PM10,22.08,,
30/01/2020 12:00,A4114,PM10,6.7,,
30/01/2020 12:00,A428,PM10,41.169998,,
30/01/2020 12:00,A4600,PM10,0.32,,
30/01/2020 12:00,B4098,PM10,8.78,,
30/01/2020 12:00,B4106,PM10,3.77,,
30/01/2020 12:30,A4114,PM10,5.81,,
30/01/2020 12:30,A428,PM10,16.879999,,
30/01/2020 12:30,A4600,PM10,0.19,,
30/01/2020 12:30,B4098,PM10,2.055,,
30/01/2020 12:30,B4106,PM10,3.57,,
30/01/2020 13:00,A4114,PM10,4.15,,
30/01/2020 13:00,A428,PM10,78.790001,,
30/01/2020 13:00,A4600,PM10,0.47,,
30/01/2020 13:00,B4098,PM10,1.38,,
30/01/2020 13:00,B4106,PM10,2.18,,
30/01/2020 13:30,A4114,PM10,40.66,,
30/01/2020 13:30,A428,PM10,37.884999,,
30/01/2020 13:30,A4600,PM10,0.35,,
30/01/2020 13:30,B4098,PM10,2.72,,
30/01/2020 13:30,B4106,PM10,4.97,,
30/01/2020 14:00,A4114,PM10,2.65,,
30/01/2020 14:00,A428,PM10,74.089996,,
30/01/2020 14:00,A4600,PM10,1.27,,
30/01/2020 14:00,B4098,PM10,2.28,,
30/01/2020 14:00,B4106,PM10,2.18,,
30/01/2020 14:30,A4114,PM10,3.175,,
30/01/2020 14:30,A428,PM10,50.509998,,
30/01/2020 14:30,A4600,PM10,0.34,,
30/01/2020 14:30,B4098,PM10,2.17,,
30/01/2020 14:30,B4106,PM10,2.45,,
30/01/2020 15:00,A4114,PM10,2.74,,
30/01/2020 15:00,A428,PM10,15.84,,
30/01/2020 15:00,A4600,PM10,0.62,,
30/01/2020 15:00,B4098,PM10,5.72,,
30/01/2020 15:00,B4106,PM10,1.2,,
30/01/2020 15:30,A4114,PM10,9.45,,
30/01/2020 15:30,A428,PM10,3.42,,
30/01/2020 15:30,A4600,PM10,0.2,,
30/01/2020 15:30,B4098,PM10,2.41,,
30/01/2020 15:30,B4106,PM10,2.715,,
30/01/2020 16:00,A4114,PM10,4.235,,
30/01/2020 16:00,A428,PM10,26.08,,
30/01/2020 16:00,A4600,PM10,0.14,,
30/01/2020 16:00,B4098,PM10,0.765,,
30/01/2020 16:00,B4106,PM10,1.1,,
30/01/2020 16:30,A4114,PM10,6.94,,
30/01/2020 16:30,A428,PM10,30.83,,
30/01/2020 16:30,A4600,PM10,0.15,,
30/01/2020 16:30,B4098,PM10,1.48,,
30/01/2020 16:30,B4106,PM10,1.74,,
30/01/2020 17:00,A4114,PM10,2.49,,
30/01/2020 17:00,A428,PM10,36.204998,,
30/01/2020 17:00,A4600,PM10,0.215,,
30/01/2020 17:00,B4098,PM10,3.05,,
30/01/2020 17:00,B4106,PM10,1.845,,
30/01/2020 17:30,A4114,PM10,2.04,,
30/01/2020 17:30,A428,PM10,6.13,,
30/01/2020 17:30,A4600,PM10,0.22,,
30/01/2020 17:30,B4098,PM10,0.53,,
30/01/2020 17:30,B4106,PM10,1.03,,
30/01/2020 18:00,A4114,PM10,1.725,,
30/01/2020 18:00,A428,PM10,44.189999,,
30/01/2020 18:00,A4600,PM10,0.13,,
30/01/2020 18:00,B4098,PM10,0.393333,,
30/01/2020 18:00,B4106,PM10,24.34,,
30/01/2020 18:30,A4114,PM10,3.03,,
30/01/2020 18:30,A428,PM10,81.659998,,
30/01/2020 18:30,A4600,PM10,0.21,,
30/01/2020 18:30,B4098,PM10,0.12,,
30/01/2020 18:30,B4106,PM10,1.59,,
30/01/2020 19:00,A4114,PM10,0.78,,
30/01/2020 19:00,A428,PM10,6.3,,
30/01/2020 19:00,A4600,PM10,0.21,,
30/01/2020 19:00,B4098,PM10,0.75,,
30/01/2020 19:00,B4106,PM10,0.625,,
30/01/2020 19:30,A4114,PM10,0.945,,
30/01/2020 19:30,A428,PM10,7.05,,
30/01/2020 19:30,A4600,PM10,0.12,,
30/01/2020 19:30,B4098,PM10,1.945,,
30/01/2020 19:30,B4106,PM10,1.62,,
30/01/2020 20:00,A4114,PM10,0.73,,
30/01/2020 20:00,A428,PM10,23.49,,
30/01/2020 20:00,A4600,PM10,0.115,,
30/01/2020 20:00,B4098,PM10,0.04,,
30/01/2020 20:00,B4106,PM10,0.76,,
30/01/2020 20:30,A4114,PM10,0.8,,
30/01/2020 20:30,A428,PM10,4.71,,
30/01/2020 20:30,A4600,PM10,0.2,,
30/01/2020 20:30,B4098,PM10,0.06,,
30/01/2020 20:30,B4106,PM10,1.015,,
30/01/2020 21:00,A4114,PM10,0.92,,
30/01/2020 21:00,A428,PM10,40.23,,
30/01/2020 21:00,A4600,PM10,0.33,,
30/01/2020 21:00,B4098,PM10,1.625,,
30/01/2020 21:00,B4106,PM10,1.57,,
30/01/2020 21:30,A4114,PM10,2.19,,
30/01/2020 21:30,A428,PM10,30.939999,,
30/01/2020 21:30,A4600,PM10,0.26,,
30/01/2020 21:30,B4098,PM10,0.82,,
30/01/2020 21:30,B4106,PM10,4.54,,
30/01/2020 22:00,A4114,PM10,1.48,,
30/01/2020 22:00,A428,PM10,2.57,,
30/01/2020 22:00,A4600,PM10,0.115,,
30/01/2020 22:00,B4098,PM10,0.32,,
30/01/2020 22:00,B4106,PM10,0.68,,
30/01/2020 22:30,A4114,PM10,3.49,,
30/01/2020 22:30,A428,PM10,1.01,,
30/01/2020 22:30,A4600,PM10,0.55,,
30/01/2020 22:30,B4098,PM10,31.82,,
30/01/2020 22:30,B4106,PM10,2.245,,
30/01/2020 23:00,A4114,PM10,2.67,,
30/01/2020 23:00,A428,PM10,1.87,,
30/01/2020 23:00,A4600,PM10,0.15,,
30/01/2020 23:00,B4098,PM10,14.68,,
30/01/2020 23:00,B4106,PM10,3.63,,
30/01/2020 23:30,A4114,PM10,3.21,,
30/01/2020 23:30,A428,PM10,28.64,,
30/01/2020 23:30,A4600,PM10,0.26,,
30/01/2020 23:30,B4098,PM10,0.34,,
30/01/2020 23:30,B4106,PM10,2.8,,
31/01/2020 00:00,A4114,PM10,1.65,,
31/01/2020 00:00,A428,PM10,5.51,,
31/01/2020 00:00,A4600,PM10,0.12,,
31/01/2020 00:00,B4098,PM10,1.14,,
31/01/2020 00:00,B4106,PM10,2.825,,
31/01/2020 00:30,A4114,PM10,5.965,,
31/01/2020 00:30,A428,PM10,7.09,,
31/01/2020 00:30,A4600,PM10,0.1,,
31/01/2020 00:30,B4098,PM10,1.255,,
31/01/2020 00:30,B4106,PM10,2.25,,
31/01/2020 01:00,A4114,PM10,0.82,,
31/01/2020 01:00,A428,PM10,23.93,,
31/01/2020 01:00,A4600,PM10,0.27,,
31/01/2020 01:00,B4098,PM10,0.76,,
31/01/2020 01:00,B4106,PM10,1.28,,
31/01/2020 01:30,A4114,PM10,2.55,,
31/01/2020 01:30,A428,PM10,36.499999,,
31/01/2020 01:30,A4600,PM10,0.195,,
31/01/2020 01:30,B4098,PM10,1.07,,
31/01/2020 01:30,B4106,PM10,2.76,,
31/01/2020 02:00,A4114,PM10,2.58,,
31/01/2020 02:00,A428,PM10,5.72,,
31/01/2020 02:00,A4600,PM10,0.18,,
31/01/2020 02:00,B4098,PM10,1.4,,
31/01/2020 02:00,B4106,PM10,3,,
31/01/2020 02:30,A4114,PM10,15.8,,
31/01/2020 02:30,A428,PM10,185.569992,,
31/01/2020 02:30,A4600,PM10,0.21,,
31/01/2020 02:30,B4098,PM10,3.1,,
31/01/2020 02:30,B4106,PM10,4.71,,
31/01/2020 03:00,A4114,PM10,21.49,,
31/01/2020 03:00,A428,PM10,301.909988,,
31/01/2020 03:00,A4600,PM10,0.23,,
31/01/2020 03:00,B4098,PM10,4.27,,
31/01/2020 03:00,B4106,PM10,5.37,,
31/01/2020 03:30,A4114,PM10,9.32,,
31/01/2020 03:30,A428,PM10,85.540001,,
31/01/2020 03:30,A4600,PM10,0.33,,
31/01/2020 03:30,B4098,PM10,3.54,,
31/01/2020 03:30,B4106,PM10,5.485,,
31/01/2020 04:00,A4114,PM10,9.184999,,
31/01/2020 04:00,A428,PM10,163.399994,,
31/01/2020 04:00,A4600,PM10,0.5,,
31/01/2020 04:00,B4098,PM10,2.13,,
31/01/2020 04:00,B4106,PM10,3.6,,
31/01/2020 04:30,A4114,PM10,7.41,,
31/01/2020 04:30,A428,PM10,51.989998,,
31/01/2020 04:30,A4600,PM10,0.36,,
31/01/2020 04:30,B4098,PM10,2.28,,
31/01/2020 04:30,B4106,PM10,3.16,,
31/01/2020 05:00,A4114,PM10,8.309999,,
31/01/2020 05:00,A428,PM10,22.23,,
31/01/2020 05:00,A4600,PM10,0.39,,
31/01/2020 05:00,B4098,PM10,2.89,,
31/01/2020 05:00,B4106,PM10,4.015,,
31/01/2020 05:30,A4114,PM10,13.099999,,
31/01/2020 05:30,A428,PM10,208.529999,,
31/01/2020 05:30,A4600,PM10,0.32,,
31/01/2020 05:30,B4098,PM10,2.63,,
31/01/2020 05:30,B4106,PM10,7.55,,
31/01/2020 06:00,A4114,PM10,9.19,,
31/01/2020 06:00,A428,PM10,261.690002,,
31/01/2020 06:00,A4600,PM10,0.48,,
31/01/2020 06:00,B4098,PM10,3.13,,
31/01/2020 06:00,B4106,PM10,4.98,,
31/01/2020 06:30,A4114,PM10,5.93,,
31/01/2020 06:30,A428,PM10,45.476667,,
31/01/2020 06:30,A4600,PM10,0.445,,
31/01/2020 06:30,B4098,PM10,2.13,,
31/01/2020 06:30,B4106,PM10,4.29,,
31/01/2020 07:00,A4114,PM10,4.52,,
31/01/2020 07:00,A428,PM10,307.970001,,
31/01/2020 07:00,A4600,PM10,0.26,,
31/01/2020 07:00,B4098,PM10,1.61,,
31/01/2020 07:00,B4106,PM10,2.54,,
31/01/2020 07:30,A4114,PM10,5.91,,
31/01/2020 07:30,A428,PM10,167.089996,,
31/01/2020 07:30,A4600,PM10,0.27,,
31/01/2020 07:30,B4098,PM10,2.47,,
31/01/2020 07:30,B4106,PM10,28.59,,
31/01/2020 08:00,A4114,PM10,3.91,,
31/01/2020 08:00,A428,PM10,5.06,,
31/01/2020 08:00,A4600,PM10,0.245,,
31/01/2020 08:00,B4098,PM10,1.41,,
31/01/2020 08:00,B4106,PM10,1.83,,
31/01/2020 08:30,A4114,PM10,4.93,,
31/01/2020 08:30,A428,PM10,38.549999,,
31/01/2020 08:30,A4600,PM10,0.38,,
31/01/2020 08:30,B4098,PM10,0.27,,
31/01/2020 08:30,B4106,PM10,2.495,,
31/01/2020 09:00,A4114,PM10,4.8,,
31/01/2020 09:00,A428,PM10,10.219999,,
31/01/2020 09:00,A4600,PM10,0.1,,
31/01/2020 09:00,B4098,PM10,1.88,,
31/01/2020 09:00,B4106,PM10,1.47,,
31/01/2020 09:30,A4114,PM10,13.03,,
31/01/2020 09:30,A428,PM10,6.3,,
31/01/2020 09:30,A4600,PM10,0.14,,
31/01/2020 09:30,B4098,PM10,1.1,,
31/01/2020 09:30,B4106,PM10,0.41,,
31/01/2020 10:00,A4114,PM10,0.51,,
31/01/2020 10:00,A428,PM10,3.63,,
31/01/2020 10:00,A4600,PM10,0.1,,
31/01/2020 10:00,B4098,PM10,1.53,,
31/01/2020 10:00,B4106,PM10,2.575,,
31/01/2020 10:30,A4114,PM10,0.9,,
31/01/2020 10:30,A428,PM10,5.08,,
31/01/2020 10:30,A4600,PM10,0.1,,
31/01/2020 10:30,B4098,PM10,0.28,,
31/01/2020 10:30,B4106,PM10,0.28,,
31/01/2020 11:00,A4114,PM10,2.065,,
31/01/2020 11:00,A428,PM10,1.31,,
31/01/2020 11:00,A4600,PM10,0.35,,
31/01/2020 11:00,B4098,PM10,3.525,,
31/01/2020 11:00,B4106,PM10,1.78,,
31/01/2020 11:30,A4114,PM10,2.5,,
31/01/2020 11:30,A428,PM10,59.259996,,
31/01/2020 11:30,A4600,PM10,0.065,,
31/01/2020 11:30,B4098,PM10,0.75,,
31/01/2020 11:30,B4106,PM10,9.57,,
31/01/2020 12:00,A4114,PM10,1.72,,
31/01/2020 12:00,A428,PM10,2.53,,
31/01/2020 12:00,A4600,PM10,0.32,,
31/01/2020 12:00,B4098,PM10,0.46,,
31/01/2020 12:00,B4106,PM10,1.915,,
31/01/2020 12:30,A4114,PM10,3.49,,
31/01/2020 12:30,A428,PM10,0.89,,
31/01/2020 12:30,A4600,PM10,0.04,,
31/01/2020 12:30,B4098,PM10,1.175,,
31/01/2020 12:30,B4106,PM10,3.14,,
31/01/2020 13:00,A4114,PM10,1.46,,
31/01/2020 13:00,A428,PM10,0.57,,
31/01/2020 13:00,A4600,PM10,0.07,,
31/01/2020 13:00,B4098,PM10,0.16,,
31/01/2020 13:00,B4106,PM10,8.639999,,
31/01/2020 13:30,A4114,PM10,1.39,,
31/01/2020 13:30,A428,PM10,1.515,,
31/01/2020 13:30,A4600,PM10,0.795,,
31/01/2020 13:30,B4098,PM10,1.37,,
31/01/2020 13:30,B4106,PM10,2.13,,
31/01/2020 14:00,A4114,PM10,2.09,,
31/01/2020 14:00,A428,PM10,0.8,,
31/01/2020 14:00,A4600,PM10,0.69,,
31/01/2020 14:00,B4098,PM10,4.72,,
31/01/2020 14:00,B4106,PM10,2.65,,
31/01/2020 14:30,A4114,PM10,0.81,,
31/01/2020 14:30,A428,PM10,7.96,,
31/01/2020 14:30,A4600,PM10,0.07,,
31/01/2020 14:30,B4098,PM10,1.035,,
31/01/2020 14:30,B4106,PM10,3.39,,
31/01/2020 15:00,A4114,PM10,1.63,,
31/01/2020 15:00,A428,PM10,26.596666,,
31/01/2020 15:00,A4600,PM10,0.393333,,
31/01/2020 15:00,B4098,PM10,0.38,,
31/01/2020 15:00,B4106,PM10,5.8,,
31/01/2020 15:30,A4114,PM10,11.98,,
31/01/2020 15:30,A428,PM10,35.450001,,
31/01/2020 15:30,A4600,PM10,0.18,,
31/01/2020 15:30,B4098,PM10,2.11,,
31/01/2020 15:30,B4106,PM10,4.295,,
31/01/2020 16:00,A4114,PM10,1.635,,
31/01/2020 16:00,A428,PM10,74.43,,
31/01/2020 16:00,A4600,PM10,0.28,,
31/01/2020 16:00,B4098,PM10,6.13,,
31/01/2020 16:00,B4106,PM10,4,,
31/01/2020 16:30,A4114,PM10,1.78,,
31/01/2020 16:30,A428,PM10,1.92,,
31/01/2020 16:30,A4600,PM10,0.28,,
31/01/2020 16:30,B4098,PM10,1.26,,
31/01/2020 16:30,B4106,PM10,1.11,,
31/01/2020 17:00,A428,PM10,91.400002,,
31/01/2020 17:00,A4600,PM10,0.64,,
31/01/2020 17:30,B4098,PM10,0.35,,
31/01/2020 18:00,A4114,PM10,0.935,,
31/01/2020 18:00,A428,PM10,1.6,,
31/01/2020 18:00,A4600,PM10,0.8,,
31/01/2020 18:00,B4098,PM10,0.25,,
31/01/2020 18:00,B4106,PM10,1.17,,
31/01/2020 18:30,A4114,PM10,0.47,,
31/01/2020 18:30,A428,PM10,20.51,,
31/01/2020 18:30,A4600,PM10,0.24,,
31/01/2020 18:30,B4098,PM10,1.21,,
31/01/2020 18:30,B4106,PM10,0.82,,
31/01/2020 19:00,A4114,PM10,0.67,,
31/01/2020 19:00,A428,PM10,30.41,,
31/01/2020 19:00,A4600,PM10,0.14,,
31/01/2020 19:00,B4098,PM10,0.09,,
31/01/2020 19:00,B4106,PM10,1.79,,
31/01/2020 19:30,A4114,PM10,9.664999,,
31/01/2020 19:30,A428,PM10,1.84,,
31/01/2020 19:30,A4600,PM10,0.19,,
31/01/2020 19:30,B4098,PM10,0.445,,
31/01/2020 19:30,B4106,PM10,3.32,,
31/01/2020 20:00,A4114,PM10,8.02,,
31/01/2020 20:00,A428,PM10,42.349998,,
31/01/2020 20:00,A4600,PM10,0.08,,
31/01/2020 20:00,B4098,PM10,0.17,,
31/01/2020 20:00,B4106,PM10,2.13,,
31/01/2020 20:30,A4114,PM10,0.69,,
31/01/2020 20:30,A428,PM10,41.059999,,
31/01/2020 20:30,A4600,PM10,0.24,,
31/01/2020 20:30,B4098,PM10,0.15,,
31/01/2020 20:30,B4106,PM10,0.795,,
31/01/2020 21:00,A4114,PM10,0.73,,
31/01/2020 21:00,A428,PM10,15.24,,
31/01/2020 21:00,A4600,PM10,0.1,,
31/01/2020 21:00,B4098,PM10,0.25,,
31/01/2020 21:00,B4106,PM10,0.26,,
31/01/2020 21:30,A4114,PM10,1.01,,
31/01/2020 21:30,A428,PM10,3.03,,
31/01/2020 21:30,A4600,PM10,0.42,,
31/01/2020 21:30,B4098,PM10,0.31,,
31/01/2020 21:30,B4106,PM10,0.3,,
31/01/2020 22:00,A4114,PM10,3.84,,
31/01/2020 22:00,A428,PM10,25.61,,
31/01/2020 22:00,A4600,PM10,0.19,,
31/01/2020 22:00,B4098,PM10,1.16,,
31/01/2020 22:00,B4106,PM10,0.26,,
31/01/2020 22:30,A4114,PM10,6.45,,
31/01/2020 22:30,A428,PM10,83.939995,,
31/01/2020 22:30,A4600,PM10,0.09,,
31/01/2020 22:30,B4098,PM10,1.99,,
31/01/2020 22:30,B4106,PM10,7.4,,
31/01/2020 23:00,A4114,PM10,21.715,,
31/01/2020 23:00,A428,PM10,61.039997,,
31/01/2020 23:00,A4600,PM10,2.21,,
31/01/2020 23:00,B4098,PM10,7.985,,
31/01/2020 23:00,B4106,PM10,10.929999,,
31/01/2020 23:30,A4114,PM10,20.789999,,
31/01/2020 23:30,A428,PM10,193.906667,,
31/01/2020 23:30,A4600,PM10,0.53,,
31/01/2020 23:30,B4098,PM10,0.31,,
31/01/2020 23:30,B4106,PM10,21.439999,,
01/02/2020 00:00,A4114,PM10,28.619999,,
01/02/2020 00:00,A428,PM10,18.24,,
01/02/2020 00:00,A4600,PM10,0.16,,
01/02/2020 00:00,B4098,PM10,1.89,,
01/02/2020 00:00,B4106,PM10,8.38,,
01/02/2020 00:30,A4114,PM10,14.734999,,
01/02/2020 00:30,A428,PM10,111.239998,,
01/02/2020 00:30,A4600,PM10,0.4,,
01/02/2020 00:30,B4098,PM10,4.01,,
01/02/2020 00:30,B4106,PM10,17.129999,,
01/02/2020 01:00,A4114,PM10,6.53,,
01/02/2020 01:00,A428,PM10,133.209991,,
01/02/2020 01:00,A4600,PM10,0.88,,
01/02/2020 01:00,B4098,PM10,2.81,,
01/02/2020 01:00,B4106,PM10,18.41,,
01/02/2020 01:30,A4114,PM10,31.57,,
01/02/2020 01:30,A428,PM10,164.189991,,
01/02/2020 01:30,A4600,PM10,0.215,,
01/02/2020 01:30,B4098,PM10,13.09,,
01/02/2020 01:30,B4106,PM10,19.559999,,
01/02/2020 02:00,A4114,PM10,32.099998,,
01/02/2020 02:00,A428,PM10,36.219997,,
01/02/2020 02:00,A4600,PM10,0.63,,
01/02/2020 02:00,B4098,PM10,9.74,,
01/02/2020 02:00,B4106,PM10,39.739998,,
01/02/2020 02:30,A4114,PM10,55.099998,,
01/02/2020 02:30,A428,PM10,120.259995,,
01/02/2020 02:30,A4600,PM10,1.47,,
01/02/2020 02:30,B4098,PM10,9.8,,
01/02/2020 02:30,B4106,PM10,25.129999,,
01/02/2020 03:00,A4114,PM10,51.77,,
01/02/2020 03:00,A428,PM10,165.66,,
01/02/2020 03:00,A4600,PM10,2.43,,
01/02/2020 03:00,B4098,PM10,11.67,,
01/02/2020 03:00,B4106,PM10,43.139999,,
01/02/2020 03:30,A4114,PM10,49.75,,
01/02/2020 03:30,A428,PM10,169.069992,,
01/02/2020 03:30,A4600,PM10,1.8,,
01/02/2020 03:30,B4098,PM10,12.59,,
01/02/2020 03:30,B4106,PM10,39.746666,,
01/02/2020 04:00,A4114,PM10,83.579996,,
01/02/2020 04:00,A428,PM10,96.93,,
01/02/2020 04:00,A4600,PM10,0.65,,
01/02/2020 04:00,B4098,PM10,11.47,,
01/02/2020 04:00,B4106,PM10,28.17,,
01/02/2020 04:30,A4114,PM10,67.139999,,
01/02/2020 04:30,A428,PM10,96.279999,,
01/02/2020 04:30,A4600,PM10,1.06,,
01/02/2020 04:30,B4098,PM10,2.28,,
01/02/2020 04:30,B4106,PM10,47.700001,,
01/02/2020 05:00,A4114,PM10,101.779999,,
01/02/2020 05:00,A428,PM10,71.664999,,
01/02/2020 05:00,A4600,PM10,1.62,,
01/02/2020 05:00,B4098,PM10,12.75,,
01/02/2020 05:00,B4106,PM10,31.255,,
01/02/2020 05:30,A4114,PM10,104.049995,,
01/02/2020 05:30,A428,PM10,77.659996,,
01/02/2020 05:30,A4600,PM10,0.74,,
01/02/2020 05:30,B4098,PM10,15.479999,,
01/02/2020 05:30,B4106,PM10,57.199997,,
01/02/2020 06:00,A4114,PM10,104.469997,,
01/02/2020 06:00,A428,PM10,98.589996,,
01/02/2020 06:00,A4600,PM10,0.67,,
01/02/2020 06:00,B4098,PM10,7.93,,
01/02/2020 06:00,B4106,PM10,37.529999,,
01/02/2020 06:30,A4114,PM10,13.059999,,
01/02/2020 06:30,A428,PM10,49.605,,
01/02/2020 06:30,A4600,PM10,2.56,,
01/02/2020 06:30,B4098,PM10,4.79,,
01/02/2020 06:30,B4106,PM10,52.219997,,
01/02/2020 07:00,A4114,PM10,102.639999,,
01/02/2020 07:00,A428,PM10,122.419998,,
01/02/2020 07:00,A4600,PM10,2.24,,
01/02/2020 07:00,B4098,PM10,10.23,,
01/02/2020 07:00,B4106,PM10,53.805,,
01/02/2020 07:30,A4114,PM10,115.814999,,
01/02/2020 07:30,A428,PM10,9.52,,
01/02/2020 07:30,A4600,PM10,0.46,,
01/02/2020 07:30,B4098,PM10,10.59,,
01/02/2020 07:30,B4106,PM10,50.579998,,
01/02/2020 08:00,A4114,PM10,54.829998,,
01/02/2020 08:00,A428,PM10,96.989998,,
01/02/2020 08:00,A4600,PM10,0.275,,
01/02/2020 08:00,B4098,PM10,20.23,,
01/02/2020 08:00,B4106,PM10,28.34,,
01/02/2020 08:30,A4114,PM10,19.859999,,
01/02/2020 08:30,A428,PM10,67.395,,
01/02/2020 08:30,A4600,PM10,0.73,,
01/02/2020 08:30,B4098,PM10,3.28,,
01/02/2020 08:30,B4106,PM10,53.469997,,
01/02/2020 09:00,A4114,PM10,62.824999,,
01/02/2020 09:00,A428,PM10,33.739998,,
01/02/2020 09:00,A4600,PM10,2.51,,
01/02/2020 09:00,B4098,PM10,6.365,,
01/02/2020 09:00,B4106,PM10,35.049999,,
01/02/2020 09:30,A4114,PM10,21.539999,,
01/02/2020 09:30,A428,PM10,63.48,,
01/02/2020 09:30,A4600,PM10,0.16,,
01/02/2020 09:30,B4098,PM10,4,,
01/02/2020 09:30,B4106,PM10,22.459999,,
01/02/2020 10:00,A4114,PM10,0.99,,
01/02/2020 10:00,A428,PM10,28.34,,
01/02/2020 10:00,A4600,PM10,1.8,,
01/02/2020 10:00,B4098,PM10,3.92,,
