AreaKey,Period,Value
E01001569,2019,1966
E01001570,2019,1923
E01032574,2019,2304
E01033146,2019,1752
E01033148,2019,2048
E01033150,2019,1964
E01033151,2019,1273
E01001571,2019,1765
E01001572,2019,1907
E01001573,2019,1560
E01001574,2019,2098
E01001575,2019,1641
E01001576,2019,1852
E01001577,2019,2101
E01001578,2019,2438
E01001579,2019,1617
E01001580,2019,1737
E01001581,2019,1621
E01001582,2019,1535
E01001583,2019,1643
E01001584,2019,1569
E01001585,2019,1465
E01001586,2019,1451
E01001587,2019,2333
E01001588,2019,1698
E01001589,2019,1890
E01001590,2019,1823
E01001591,2019,2095
E01001592,2019,1870
E01001593,2019,1744
E01001594,2019,2020
E01001595,2019,2251
E01001596,2019,1652
E01001597,2019,1552
E01001598,2019,1549
E01001599,2019,1765
E01001600,2019,1572
E01001601,2019,1558
E01001602,2019,2031
E01001603,2019,1784
E01001604,2019,1550
E01001605,2019,1648
E01001606,2019,1712
E01001607,2019,1590
E01001608,2019,1452
E01001609,2019,1715
E01001610,2019,1787
E01001611,2019,1685
E01001613,2019,1737
E01001614,2019,1431
E01001615,2019,1830
E01001617,2019,1669
E01001618,2019,1816
E01001619,2019,1899
E01001620,2019,1595
E01001621,2019,1697
E01001623,2019,1852
E01001624,2019,1518
E01001625,2019,1603
E01001629,2019,2409
E01001631,2019,2302
E01001632,2019,2457
E01001633,2019,1653
E01001634,2019,1734
E01001635,2019,1605
E01001636,2019,1784
E01001637,2019,1907
E01001638,2019,2132
E01001640,2019,3762
E01001641,2019,1940
E01001642,2019,1789
E01001644,2019,2552
E01001645,2019,1758
E01001646,2019,3006
E01001647,2019,1493
E01001648,2019,1788
E01001649,2019,1580
E01001650,2019,1788
E01001651,2019,1907
E01001652,2019,1663
E01001653,2019,1578
E01001654,2019,1723
E01001655,2019,1654
E01001656,2019,1419
E01001657,2019,1865
E01001658,2019,1693
E01001659,2019,1477
E01001660,2019,1623
E01001661,2019,1640
E01001662,2019,3229
E01001664,2019,2046
E01001665,2019,2093
E01001666,2019,1500
E01001667,2019,2945
E01001668,2019,3657
E01001669,2019,2275
E01001671,2019,1663
E01001672,2019,1949
E01001673,2019,2062
E01001674,2019,2207
E01001675,2019,2033
E01001676,2019,1919
E01001677,2019,2269
E01001678,2019,1772
E01001679,2019,1436
E01001680,2019,1589
E01001681,2019,1259
E01001682,2019,1441
E01001683,2019,1654
E01001684,2019,1454
E01001685,2019,1541
E01001686,2019,1894
E01001687,2019,1855
E01001688,2019,2837
E01001690,2019,2142
E01001692,2019,1554
E01001693,2019,1797
E01001694,2019,1977
E01001695,2019,1557
E01001696,2019,1670
E01001697,2019,2398
E01001698,2019,1879
E01001699,2019,1701
E01001700,2019,2086
E01001701,2019,1944
E01001702,2019,1605
E01001703,2019,1931
E01001704,2019,1689
E01001705,2019,2257
E01001706,2019,1301
E01001708,2019,1720
E01001709,2019,1025
E01001710,2019,1796
E01001711,2019,1410
E01001712,2019,2238
E01001713,2019,1092
E01032567,2019,1602
E01033726,2019,4008
E01033727,2019,3246
E01033728,2019,1972
E01033729,2019,2493
E01033730,2019,3159
E01033731,2019,3794
E01033732,2019,1142
E01033733,2019,3775
E01033734,2019,2061
E01033735,2019,1273
E01033736,2019,1783
E01033737,2019,1545
E01033738,2019,1759
E01033739,2019,2007
E01033740,2019,1793
E01033741,2019,3197
E01033742,2019,1738
E01033743,2019,2338
E01033744,2019,1815
E01033745,2019,2047
E01033746,2019,1393
E01001714,2019,1802
E01001715,2019,1439
E01001716,2019,1722
E01001717,2019,1243
E01001718,2019,1907
E01001719,2019,1633
E01001720,2019,1909
E01001722,2019,2452
E01001723,2019,2082
E01001724,2019,2560
E01001725,2019,1885
E01001726,2019,1388
E01001727,2019,1872
E01001728,2019,2157
E01001729,2019,2222
E01001730,2019,2362
E01001731,2019,3154
E01001732,2019,2129
E01001733,2019,1870
E01001734,2019,1995
E01001735,2019,1619
E01001736,2019,1599
E01001737,2019,1773
E01001738,2019,1997
E01001739,2019,2042
E01001740,2019,1456
E01001741,2019,1591
E01001742,2019,1944
E01001744,2019,2134
E01001745,2019,2277
E01001746,2019,1682
E01001747,2019,2589
E01001748,2019,3065
E01001749,2019,1522
E01001750,2019,2341
E01001751,2019,1732
E01001752,2019,2963
E01001753,2019,1700
E01001754,2019,3767
E01001755,2019,1805
E01001756,2019,2264
E01001757,2019,1793
E01001758,2019,2582
E01001759,2019,1945
E01001760,2019,1953
E01001761,2019,1866
E01001762,2019,2034
E01001763,2019,2463
E01001764,2019,2013
E01001765,2019,1914
E01001767,2019,1764
E01001768,2019,1954
E01001769,2019,1587
E01001770,2019,1924
E01001772,2019,1490
E01001773,2019,2711
E01001774,2019,2292
E01001775,2019,1962
E01001776,2019,1736
E01001777,2019,2378
E01001779,2019,3365
E01001780,2019,1879
E01001781,2019,1730
E01001782,2019,3045
E01001783,2019,1920
E01001784,2019,2470
E01001785,2019,1573
E01001786,2019,2116
E01001787,2019,1629
E01001788,2019,1568
E01001789,2019,1766
E01001790,2019,1240
E01001791,2019,1471
E01001792,2019,2027
E01001793,2019,1791
E01001794,2019,2067
E01001795,2019,1455
E01001796,2019,1920
E01001798,2019,1838
E01001799,2019,1744
E01001800,2019,1947
E01001801,2019,1665
E01001802,2019,1410
E01001803,2019,2025
E01001804,2019,1640
E01001805,2019,1274
E01001806,2019,1598
E01001807,2019,1997
E01001808,2019,2172
E01001809,2019,2283
E01001811,2019,1524
E01001812,2019,2067
E01001813,2019,1702
E01001814,2019,1631
E01001815,2019,1945
E01001816,2019,1663
E01001819,2019,1749
E01001820,2019,1501
E01001821,2019,1451
E01001822,2019,1782
E01001823,2019,2024
E01001824,2019,1998
E01001825,2019,1569
E01001826,2019,1833
E01001827,2019,2275
E01001828,2019,2303
E01001829,2019,1859
E01001830,2019,2069
E01001831,2019,1710
E01001832,2019,1747
E01001833,2019,2553
E01001834,2019,1995
E01001835,2019,1252
E01001836,2019,2188
E01001837,2019,1601
E01001838,2019,1745
E01001839,2019,2948
E01001840,2019,1740
E01001841,2019,1565
E01001842,2019,1568
E01001843,2019,1329
E01001844,2019,2192
E01001845,2019,1589
E01001846,2019,1334
E01001847,2019,1493
E01001848,2019,1836
E01001849,2019,2829
E01001850,2019,1801
E01033698,2019,1091
E01033699,2019,1416
E01033700,2019,3127
E01033701,2019,3149
E01033702,2019,1765
E01033703,2019,1560
E01033704,2019,2411
E01033705,2019,1787
E01033706,2019,1742
E01033707,2019,1383
E01033708,2019,2284
E01033709,2019,1840
E01033710,2019,1757
E01033711,2019,3876
E01033712,2019,1855
E01033713,2019,1486
E01001851,2019,1614
E01001852,2019,1772
E01001853,2019,1495
E01001854,2019,1741
E01001855,2019,1582
E01001856,2019,1592
E01001857,2019,1456
E01001858,2019,1872
E01001859,2019,2745
E01001860,2019,1800
E01001861,2019,1446
E01001862,2019,1842
E01001863,2019,1555
E01001864,2019,1513
E01001865,2019,1775
E01001866,2019,1501
E01001867,2019,1307
E01001868,2019,1191
E01001869,2019,1732
E01001870,2019,1768
E01001871,2019,1631
E01001872,2019,1471
E01001873,2019,1406
E01001874,2019,2594
E01001875,2019,1750
E01001876,2019,2542
E01001877,2019,1343
E01001878,2019,1560
E01001879,2019,1465
E01001880,2019,1537
E01001881,2019,1880
E01001882,2019,1745
E01001883,2019,1638
E01001884,2019,1892
E01001885,2019,1220
E01001886,2019,1396
E01001887,2019,1437
E01001888,2019,1618
E01001889,2019,1358
E01001890,2019,1835
E01001891,2019,2399
E01001892,2019,1312
E01001893,2019,1247
E01001894,2019,1313
E01001895,2019,1472
E01001896,2019,1584
E01001897,2019,1391
E01001898,2019,1715
E01001899,2019,1466
E01001900,2019,1712
E01001901,2019,1688
E01001902,2019,1641
E01001903,2019,1522
E01001904,2019,1573
E01001905,2019,1688
E01001906,2019,1417
E01001907,2019,1250
E01001908,2019,1540
E01001909,2019,1947
E01001910,2019,1371
E01001911,2019,1748
E01001912,2019,1584
E01001913,2019,1405
E01001914,2019,1736
E01001915,2019,1639
E01001916,2019,1443
E01001917,2019,1435
E01001918,2019,1498
E01001919,2019,1559
E01001920,2019,1422
E01001921,2019,1590
E01001922,2019,1680
E01001923,2019,1587
E01001924,2019,1793
E01001925,2019,1755
E01001926,2019,1523
E01001927,2019,1463
E01001928,2019,1653
E01001929,2019,1290
E01001930,2019,1925
E01001931,2019,1280
E01001932,2019,1641
E01001933,2019,1319
E01001934,2019,1807
E01001935,2019,2072
E01001937,2019,1942
E01001938,2019,1576
E01001939,2019,2871
E01001940,2019,1472
E01001941,2019,1753
E01001942,2019,1806
E01001943,2019,2112
E01001944,2019,1747
E01001945,2019,1646
E01001946,2019,1641
E01001947,2019,1505
E01001948,2019,1975
E01001949,2019,1587
E01001950,2019,1577
E01001951,2019,1560
E01001952,2019,1646
E01001953,2019,1279
E01001954,2019,1450
E01001955,2019,1991
E01001956,2019,1574
E01001957,2019,1580
E01001958,2019,1555
E01001959,2019,1850
E01001960,2019,1893
E01001961,2019,1502
E01032788,2019,1395
E01032789,2019,1540
E01032790,2019,1406
E01001962,2019,1758
E01001963,2019,1761
E01001964,2019,1532
E01001965,2019,1681
E01001966,2019,1424
E01001967,2019,1570
E01001968,2019,1731
E01001969,2019,2109
E01001970,2019,2066
E01001971,2019,1988
E01001972,2019,1725
E01001973,2019,2549
E01001974,2019,2356
E01001975,2019,2108
E01001976,2019,1676
E01001977,2019,1568
E01001978,2019,1955
E01001979,2019,2410
E01001980,2019,1933
E01001981,2019,1785
E01001982,2019,1821
E01001983,2019,1549
E01001984,2019,1729
E01001985,2019,1716
E01001986,2019,1505
E01001987,2019,1780
E01001988,2019,1660
E01001989,2019,1668
E01001990,2019,2006
E01001991,2019,1780
E01001992,2019,1727
E01001993,2019,1565
E01001994,2019,1647
E01001995,2019,2503
E01001996,2019,1723
E01001997,2019,1590
E01001998,2019,2197
E01001999,2019,2270
E01002000,2019,1778
E01002001,2019,1627
E01002002,2019,1844
E01002003,2019,2516
E01002004,2019,1991
E01002005,2019,1508
E01002006,2019,1530
E01002007,2019,1529
E01002008,2019,1337
E01002009,2019,1536
E01002010,2019,1556
E01002011,2019,1569
E01002013,2019,1347
E01002014,2019,1688
E01002015,2019,1365
E01002016,2019,1741
E01002017,2019,1847
E01002018,2019,1431
E01002019,2019,1386
E01002020,2019,1579
E01002021,2019,1341
E01002022,2019,2118
E01002023,2019,1365
E01002024,2019,1267
E01002025,2019,1507
E01002026,2019,1804
E01002027,2019,1570
E01002028,2019,1800
E01002029,2019,1974
E01002030,2019,1814
E01002031,2019,2179
E01002032,2019,1876
E01002033,2019,1930
E01002034,2019,2555
E01002036,2019,1790
E01002037,2019,2158
E01002038,2019,1965
E01002039,2019,1665
E01002040,2019,2252
E01002041,2019,2002
E01002042,2019,1638
E01002043,2019,2171
E01002044,2019,1839
E01002045,2019,2375
E01002046,2019,1911
E01002047,2019,1773
E01002048,2019,2207
E01002049,2019,1923
E01002050,2019,1974
E01002051,2019,1850
E01002052,2019,2256
E01002053,2019,1876
E01002054,2019,1858
E01002055,2019,1811
E01002056,2019,2686
E01002057,2019,1827
E01002058,2019,1654
E01002059,2019,1550
E01002060,2019,1624
E01002061,2019,1620
E01002062,2019,1901
E01002063,2019,1501
E01002064,2019,1343
E01002065,2019,1660
E01002066,2019,2073
E01002067,2019,1720
E01002068,2019,2385
E01002069,2019,2163
E01002070,2019,2576
E01002071,2019,1673
E01002072,2019,2127
E01002073,2019,1792
E01002074,2019,2309
E01002075,2019,2301
E01002076,2019,2008
E01002077,2019,2293
E01002078,2019,2602
E01002079,2019,1893
E01002080,2019,3878
E01002081,2019,1951
E01002082,2019,1195
E01002083,2019,1477
E01002084,2019,1762
E01002085,2019,2326
E01002086,2019,1394
E01002087,2019,1721
E01002088,2019,2049
E01002089,2019,1518
E01002090,2019,1539
E01002091,2019,1826
E01002092,2019,1645
E01002093,2019,1784
E01002094,2019,1565
E01002095,2019,1576
E01002096,2019,1657
E01002097,2019,1624
E01002098,2019,1481
E01002099,2019,2182
E01002100,2019,1971
E01002101,2019,2211
E01002102,2019,1990
E01002103,2019,1925
E01002104,2019,1660
E01002105,2019,2535
E01032575,2019,2054
E01033085,2019,2361
E01033086,2019,1289
E01002106,2019,2066
E01002107,2019,1775
E01002108,2019,1759
E01002109,2019,1801
E01002110,2019,1679
E01002111,2019,2332
E01002112,2019,2007
E01002113,2019,1533
E01002114,2019,2119
E01002115,2019,1466
E01002116,2019,1692
E01002117,2019,3029
E01002118,2019,1889
E01002119,2019,2249
E01002120,2019,1377
E01002121,2019,1867
E01002122,2019,1776
E01002123,2019,1775
E01002124,2019,1776
E01002125,2019,1769
E01002126,2019,3959
E01002127,2019,1730
E01002128,2019,2099
E01002129,2019,2931
E01002130,2019,2566
E01002131,2019,1601
E01002132,2019,2347
E01002133,2019,2181
E01002134,2019,1473
E01002135,2019,2011
E01002136,2019,1836
E01002137,2019,1799
E01002138,2019,1522
E01002139,2019,1376
E01002140,2019,1742
E01002141,2019,1773
E01002142,2019,1765
E01002143,2019,1646
E01002144,2019,1552
E01002145,2019,1648
E01002146,2019,1400
E01002147,2019,1304
E01002148,2019,1391
E01002149,2019,1287
E01002150,2019,1979
E01002151,2019,1528
E01002152,2019,1609
E01002153,2019,1753
E01002154,2019,2300
E01002155,2019,1650
E01002156,2019,1431
E01002157,2019,1778
E01002158,2019,1363
E01002159,2019,1867
E01002160,2019,2429
E01002161,2019,2099
E01002162,2019,1959
E01002163,2019,1592
E01002164,2019,1861
E01002165,2019,1814
E01002166,2019,1675
E01002167,2019,1620
E01002168,2019,1604
E01002169,2019,1654
E01002170,2019,1307
E01002171,2019,1741
E01002172,2019,1626
E01002173,2019,1787
E01002174,2019,1574
E01002175,2019,1448
E01002176,2019,1735
E01002177,2019,1395
E01002178,2019,1585
E01002179,2019,2733
E01002180,2019,2428
E01002181,2019,1916
E01002182,2019,2124
E01002183,2019,2224
E01002184,2019,1956
E01002185,2019,1721
E01002186,2019,1786
E01002187,2019,2008
E01002188,2019,1583
E01002189,2019,1782
E01002190,2019,1573
E01002191,2019,1937
E01002192,2019,1604
E01002193,2019,1973
E01002194,2019,1718
E01002195,2019,1669
E01002196,2019,1689
E01002197,2019,1372
E01002198,2019,1927
E01002199,2019,1527
E01002200,2019,1729
E01002201,2019,1698
E01002202,2019,2409
E01002203,2019,1885
E01002204,2019,1856
E01002206,2019,1300
E01002207,2019,1636
E01002208,2019,1257
E01002209,2019,1746
E01002210,2019,1616
E01002211,2019,1415
E01002212,2019,1778
E01002213,2019,3728
E01002214,2019,1896
E01002215,2019,1634
E01002216,2019,1753
E01002217,2019,1912
E01002218,2019,1747
E01002219,2019,1813
E01002220,2019,1586
E01002221,2019,1625
E01002222,2019,1622
E01002223,2019,1700
E01002224,2019,1480
E01002225,2019,1827
E01002226,2019,2277
E01002227,2019,1847
E01002228,2019,2256
E01002229,2019,1848
E01002230,2019,1822
E01002231,2019,1957
E01002232,2019,2067
E01002233,2019,2326
E01002234,2019,1673
E01002235,2019,1978
E01002236,2019,2283
E01002237,2019,1778
E01002238,2019,1920
E01002239,2019,1780
E01002240,2019,1752
E01002241,2019,1820
E01002242,2019,1832
E01032576,2019,1608
E01002243,2019,2045
E01002244,2019,1933
E01002245,2019,1634
E01002246,2019,1865
E01002247,2019,2282
E01002248,2019,1682
E01002249,2019,3980
E01002250,2019,1879
E01002251,2019,1473
E01002252,2019,1589
E01002253,2019,1577
E01002254,2019,1575
E01002255,2019,1651
E01002256,2019,1552
E01002257,2019,1759
E01002258,2019,1782
E01002259,2019,1486
E01002260,2019,1855
E01002261,2019,1716
E01002262,2019,1819
E01002263,2019,1637
E01002264,2019,1684
E01002265,2019,1396
E01002266,2019,1425
E01002267,2019,1575
E01002268,2019,1436
E01002269,2019,1812
E01002270,2019,1671
E01002271,2019,1532
E01002272,2019,1262
E01002273,2019,1282
E01002274,2019,1633
E01002275,2019,1325
E01002276,2019,2163
E01002277,2019,1589
E01002278,2019,1707
E01002279,2019,1745
E01002280,2019,1867
E01002281,2019,2495
E01002282,2019,2022
E01002283,2019,1670
E01002284,2019,2026
E01002285,2019,1306
E01002286,2019,1606
E01002287,2019,1522
E01002288,2019,1571
E01002289,2019,1690
E01002290,2019,1446
E01002291,2019,1654
E01002292,2019,1639
E01002293,2019,2707
E01002294,2019,1502
E01002295,2019,1919
E01002296,2019,1734
E01002297,2019,1652
E01002298,2019,1567
E01002299,2019,1964
E01002300,2019,1863
E01002301,2019,1678
E01002302,2019,1681
E01002303,2019,2113
E01002304,2019,1599
E01002305,2019,1657
E01002306,2019,1763
E01002307,2019,1844
E01002308,2019,1821
E01002309,2019,1848
E01002310,2019,1814
E01002311,2019,1870
E01002312,2019,1651
E01002313,2019,2234
E01002314,2019,1841
E01002315,2019,1827
E01002316,2019,1952
E01002317,2019,1595
E01002318,2019,1620
E01002319,2019,1763
E01002320,2019,1467
E01002321,2019,1766
E01002322,2019,1944
E01002323,2019,1668
E01002324,2019,1471
E01002325,2019,1951
E01002326,2019,1666
E01002327,2019,1482
E01002328,2019,1766
E01002329,2019,1752
E01002330,2019,1992
E01002331,2019,1565
E01002332,2019,1689
E01002333,2019,1348
E01002334,2019,1695
E01002335,2019,1606
E01002336,2019,1636
E01002337,2019,1315
E01002338,2019,1368
E01002339,2019,1615
E01002340,2019,1426
E01002341,2019,1304
E01002342,2019,1704
E01002343,2019,1733
E01002344,2019,1818
E01002345,2019,1911
E01002346,2019,1551
E01002347,2019,1650
E01002348,2019,1476
E01002349,2019,1466
E01002350,2019,1818
E01002351,2019,1776
E01002352,2019,2007
E01002353,2019,2135
E01002354,2019,1390
E01002355,2019,1502
E01002356,2019,2498
E01002358,2019,2256
E01002359,2019,1306
E01002360,2019,1480
E01002361,2019,1993
E01002362,2019,1557
E01002363,2019,1543
E01002364,2019,1466
E01002365,2019,1411
E01002366,2019,1448
E01002367,2019,1671
E01002368,2019,2028
E01002369,2019,2031
E01002370,2019,2293
E01002371,2019,1687
E01002372,2019,1694
E01002373,2019,1661
E01002374,2019,1630
E01002375,2019,1815
E01002376,2019,1392
E01002377,2019,1749
E01002378,2019,1674
E01002379,2019,1663
E01002380,2019,2437
E01002381,2019,1693
E01002382,2019,1954
E01002383,2019,1698
E01002384,2019,1603
E01002385,2019,1640
E01002386,2019,2105
E01002387,2019,1598
E01002388,2019,1633
E01002389,2019,1472
E01002390,2019,1416
E01002391,2019,1711
E01032741,2019,2057
E01032742,2019,1559
E01002392,2019,1833
E01002393,2019,2183
E01002394,2019,1731
E01002395,2019,1475
E01002396,2019,1866
E01002397,2019,2091
E01002398,2019,1907
E01002399,2019,1647
E01002400,2019,1840
E01002401,2019,2283
E01002402,2019,1633
E01002403,2019,2345
E01002404,2019,2061
E01002405,2019,2071
E01002406,2019,2907
E01002407,2019,3745
E01002408,2019,1638
E01002409,2019,2047
E01002410,2019,1883
E01002411,2019,1934
E01002412,2019,2553
E01002413,2019,1612
E01002414,2019,3937
E01002415,2019,1648
E01002416,2019,1740
E01002417,2019,1730
E01002418,2019,1768
E01002419,2019,1583
E01002420,2019,1615
E01002421,2019,1668
E01002422,2019,1530
E01002423,2019,1742
E01002424,2019,1720
E01002425,2019,1866
E01002426,2019,1966
E01002427,2019,1628
E01002428,2019,1509
E01002429,2019,1478
E01002430,2019,1400
E01002431,2019,1336
E01002432,2019,1540
E01002433,2019,2459
E01002434,2019,1309
E01002435,2019,1502
E01002436,2019,1744
E01002437,2019,1377
E01002438,2019,1426
E01002439,2019,1626
E01002440,2019,1510
E01002441,2019,1584
E01002442,2019,1550
E01002443,2019,2047
E01002444,2019,2266
E01002445,2019,1827
E01002446,2019,1940
E01002447,2019,2351
E01002448,2019,2419
E01002449,2019,2309
E01002450,2019,1536
E01002451,2019,1496
E01002452,2019,1519
E01002453,2019,1802
E01002454,2019,1905
E01002455,2019,1913
E01002456,2019,1807
E01002457,2019,1682
E01002458,2019,1427
E01002459,2019,1604
E01002460,2019,1350
E01002461,2019,1497
E01002462,2019,1477
E01002463,2019,1529
E01002464,2019,1591
E01002465,2019,1654
E01002466,2019,1643
E01002467,2019,1511
E01002468,2019,1774
E01002469,2019,1669
E01002470,2019,1870
E01002471,2019,1617
E01002472,2019,1731
E01002473,2019,1585
E01002474,2019,1669
E01002475,2019,1503
E01002476,2019,1590
E01002477,2019,1391
E01002478,2019,1663
E01002479,2019,1688
E01002480,2019,1727
E01002481,2019,1607
E01002482,2019,1611
E01002483,2019,2013
E01002484,2019,1363
E01002485,2019,1987
E01002486,2019,2331
E01002487,2019,2011
E01002488,2019,1828
E01002489,2019,2156
E01002490,2019,2315
E01002491,2019,1793
E01002492,2019,1855
E01002493,2019,1973
E01002494,2019,1732
E01002495,2019,2325
E01002496,2019,1877
E01002497,2019,2424
E01002498,2019,1327
E01002499,2019,1841
E01002501,2019,1725
E01002502,2019,1747
E01002503,2019,1887
E01002504,2019,2888
E01002505,2019,1793
E01002506,2019,2321
E01002507,2019,2040
E01002508,2019,2174
E01002509,2019,1425
E01002511,2019,1555
E01002512,2019,1918
E01002513,2019,1363
E01002514,2019,2208
E01002515,2019,2310
E01002516,2019,1515
E01002518,2019,1457
E01002519,2019,1538
E01002520,2019,1805
E01002521,2019,2083
E01002523,2019,1776
E01002525,2019,1788
E01002526,2019,2828
E01002527,2019,1764
E01002528,2019,1801
E01002529,2019,2621
