LSOA,IMD rank,IMD decile,IDACI rank,IDACI decile,IDAOPI rank,IDAOPI decile
E01013899,"5,513",2,"4,588",2,"12,882",4
E01013900,"4,215",2,"4,088",2,"10,630",4
E01013901,"26,632",9,"27,002",9,"29,477",9
E01013902,"22,415",7,"19,831",7,"22,755",7
E01013903,"11,195",4,"6,964",3,"20,614",7
E01013904,"5,440",2,"5,635",2,"6,526",2
E01013905,"3,927",2,"6,659",3,"5,964",2
E01013906,"6,155",2,"5,668",2,"6,314",2
E01013907,"4,587",2,"9,281",3,"6,877",3
E01013908,"4,386",2,"3,390",2,"12,186",4
E01013909,"1,575",1,"1,624",1,"2,964",1
E01013910,"5,057",2,"4,301",2,"5,240",2
E01013911,"5,778",2,"8,205",3,"8,197",3
E01013912,"12,738",4,"13,818",5,"23,309",8
E01013913,"14,607",5,"12,908",4,"12,512",4
E01013914,"16,389",5,"19,313",6,"19,764",7
E01013915,"9,698",3,"13,610",5,"13,844",5
E01013916,"3,318",2,"2,612",1,"5,875",2
E01013917,"4,980",2,"4,614",2,"5,034",2
E01013918,"3,579",2,"4,537",2,"3,251",1
E01013919,"2,861",1,"3,412",2,"3,413",2
E01013920,"2,974",1,"4,585",2,"1,635",1
E01013921,"1,526",1,"2,130",1,"1,112",1
E01013924,"12,700",4,608,1,"2,139",1
E01013926,"9,473",3,"4,423",2,"2,911",1
E01013928,"18,077",6,"10,291",4,"2,485",1
E01013929,"10,586",4,"11,221",4,"9,194",3
E01013930,"8,405",3,"9,256",3,"8,142",3
E01013931,"14,398",5,"21,827",7,"14,485",5
E01013932,"9,641",3,"17,247",6,"12,213",4
E01013933,"4,737",2,"3,764",2,"5,501",2
E01013934,"10,833",4,"17,365",6,"6,871",3
E01013935,"17,018",6,"20,101",7,"22,214",7
E01013936,"10,225",4,"11,372",4,"9,190",3
E01013937,"13,370",5,"10,862",4,"18,811",6
E01013938,"12,854",4,"25,774",8,"16,311",5
E01013939,"9,357",3,"9,819",3,"16,119",5
E01013940,"2,305",1,"2,548",1,"3,131",1
E01013941,"11,411",4,"19,160",6,"16,837",6
E01013942,"2,607",1,"2,521",1,"1,749",1
E01013943,"3,549",2,268,1,"4,382",2
E01013944,"7,026",3,"12,446",4,"6,741",3
E01013945,"3,727",2,"4,975",2,577,1
E01013947,"2,594",1,"3,167",1,"1,565",1
E01013948,207,1,176,1,563,1
E01013953,"21,258",7,"14,407",5,"4,897",2
E01013954,"2,290",1,"2,537",1,"2,994",1
E01013957,"4,697",2,"4,496",2,"2,999",1
E01013958,"1,796",1,877,1,943,1
E01013959,"1,705",1,"1,214",1,"2,722",1
E01013960,800,1,570,1,"1,167",1
E01013961,"5,760",2,"1,048",1,"1,031",1
E01013962,"3,525",2,"4,366",2,"4,099",2
E01013963,"3,992",2,"2,498",1,"7,428",3
E01013964,"11,001",4,"7,405",3,"17,116",6
E01013965,"6,435",2,"6,902",3,"7,212",3
E01013966,"4,935",2,"2,446",1,"6,888",3
E01013967,"10,934",4,"7,699",3,"14,235",5
E01013968,"16,487",6,"27,255",9,"14,407",5
E01013969,"11,081",4,"8,280",3,"10,533",4
E01013970,"17,336",6,"15,030",5,"11,406",4
E01013971,"9,206",3,"18,810",6,"7,871",3
E01013972,"6,814",3,"13,709",5,"10,961",4
E01013973,"14,528",5,500,1,"4,523",2
E01013974,"11,399",4,"18,474",6,"5,947",2
E01013975,"22,177",7,"18,776",6,"18,262",6
E01013976,"6,722",3,"2,287",1,"9,143",3
E01013977,"21,357",7,"27,723",9,"19,849",7
E01013978,"16,881",6,"17,909",6,"8,755",3
E01013979,"27,054",9,"25,184",8,"22,097",7
E01013980,"27,711",9,"26,044",8,"25,858",8
E01013981,"28,344",9,"28,507",9,"28,387",9
E01013982,"29,073",9,"28,277",9,"29,532",9
E01013983,"8,773",3,"8,243",3,"8,101",3
E01013984,"30,163",10,"27,988",9,"29,610",10
E01013985,"29,645",10,"24,394",8,"22,044",7
E01013986,"13,600",5,"18,461",6,"7,919",3
E01013987,"26,371",9,"25,606",8,"24,049",8
E01013988,"24,315",8,"30,045",10,"17,106",6
E01013989,"11,851",4,"14,252",5,"6,603",3
E01013990,"23,230",8,"27,197",9,"21,642",7
E01013991,"13,393",5,"22,232",7,"19,112",6
E01013992,"8,804",3,"13,715",5,"10,648",4
E01013993,"5,081",2,"5,276",2,"12,338",4
E01013994,"5,027",2,"7,244",3,"5,294",2
E01013995,"2,871",1,"4,222",2,"6,128",2
E01013996,"24,147",8,"26,033",8,"25,353",8
E01013997,"25,748",8,"24,101",8,"20,389",7
E01013998,"22,031",7,"25,051",8,"29,352",9
E01013999,"20,658",7,"30,492",10,"25,446",8
E01014000,"14,000",5,"23,883",8,"28,240",9
E01014001,"13,109",4,"20,363",7,"22,127",7
E01014002,"24,040",8,"20,630",7,"24,947",8
E01014003,"12,394",4,"13,982",5,"14,677",5
E01014004,"13,420",5,"18,718",6,"20,064",7
E01014005,"6,955",3,"7,650",3,"8,201",3
E01014006,"21,288",7,"20,917",7,"21,508",7
E01014007,"22,923",7,"22,271",7,"23,505",8
E01014008,"14,449",5,"22,454",7,"22,821",7
E01014009,"13,293",5,"20,690",7,"22,538",7
E01014010,"8,153",3,"6,602",3,"13,076",4
E01014011,"12,649",4,"20,059",7,"9,775",3
E01014012,"20,470",7,"24,508",8,"25,108",8
E01014013,"21,532",7,"21,756",7,"13,374",5
E01014014,"13,636",5,"25,190",8,"21,915",7
E01014015,"11,781",4,"16,560",6,"19,101",6
E01014016,"10,671",4,"8,386",3,"15,510",5
E01014017,"13,989",5,"20,740",7,"25,272",8
E01014018,"14,208",5,"25,813",8,"28,265",9
E01014019,"13,744",5,"19,606",6,"21,243",7
E01014020,"13,462",5,"25,679",8,"25,889",8
E01014021,"16,083",5,"19,378",6,"22,021",7
E01014022,"28,588",9,"27,743",9,"25,084",8
E01014023,"17,832",6,"21,504",7,"21,539",7
E01014024,"11,614",4,"19,531",6,"27,097",9
E01014025,"13,261",5,"17,232",6,"18,762",6
E01014026,"12,562",4,"21,838",7,"18,191",6
E01014027,"11,714",4,"20,972",7,"21,975",7
E01014028,"21,325",7,"28,888",9,"27,965",9
E01014029,"23,173",8,"23,789",8,"16,445",6
E01014030,"22,775",7,"23,522",8,"26,222",8
E01014031,"13,631",5,"24,645",8,"18,580",6
E01014032,"16,442",6,"24,970",8,"23,703",8
E01014033,"12,002",4,"13,047",4,"16,127",5
E01014034,"11,153",4,"10,914",4,"9,557",3
E01014035,"13,561",5,"14,939",5,"8,750",3
E01014036,"23,031",8,"28,859",9,"25,218",8
E01014037,"22,305",7,"19,552",6,"21,688",7
E01014038,"14,003",5,"6,894",3,"20,072",7
E01014039,"29,900",10,"27,586",9,"26,609",9
E01014040,"23,148",8,"15,820",5,"16,635",6
E01014041,"15,369",5,"7,967",3,"18,366",6
E01014042,"4,154",2,"4,335",2,"3,900",2
E01014043,"25,828",8,"25,419",8,"21,792",7
E01014044,"10,772",4,"6,337",2,"17,038",6
E01014045,"15,213",5,"18,843",6,"16,302",5
E01014046,"15,283",5,"16,510",6,"17,251",6
E01014047,"5,154",2,"5,798",2,"5,464",2
E01014048,"3,288",2,"8,977",3,"5,193",2
E01014049,"16,251",5,"24,339",8,"27,851",9
E01014050,"15,453",5,"28,553",9,"26,980",9
E01014051,"16,528",6,"16,686",6,"20,170",7
E01014052,"13,371",5,"23,392",8,"27,554",9
E01014053,"17,137",6,"26,058",8,"27,639",9
E01014054,"16,811",6,"21,440",7,"24,109",8
E01014055,"16,571",6,"13,186",5,"19,699",6
E01014056,"13,318",5,"21,520",7,"24,118",8
E01014057,"13,591",5,"12,485",4,"22,177",7
E01014058,"18,583",6,"22,415",7,"29,313",9
E01014059,"14,818",5,"25,563",8,"25,671",8
E01014060,"14,908",5,"18,603",6,"29,339",9
E01014061,"25,624",8,"16,987",6,"23,752",8
E01014062,"15,224",5,"16,302",5,"14,041",5
E01014063,"16,298",5,"12,330",4,"19,087",6
E01014064,"6,448",2,"5,308",2,"9,115",3
E01014065,"16,018",5,"12,772",4,"17,408",6
E01014066,"13,995",5,"14,703",5,"10,943",4
E01014067,"30,418",10,"27,277",9,"28,353",9
E01014068,"12,983",4,"16,017",5,"18,428",6
E01014069,"18,325",6,"12,182",4,"21,911",7
E01014070,"15,560",5,"15,784",5,"20,167",7
E01014071,"4,082",2,"8,155",3,"6,838",3
E01014072,"9,392",3,"8,034",3,"12,505",4
E01014073,"8,967",3,"17,460",6,"5,505",2
E01014074,"5,958",2,"10,814",4,"5,983",2
E01014075,"21,813",7,"21,512",7,"26,126",8
E01014076,"15,558",5,"22,494",7,"16,211",5
E01014077,"26,222",8,"25,081",8,"25,246",8
E01014078,"18,019",6,"19,979",7,"12,736",4
E01014079,"16,381",5,"14,913",5,"20,787",7
E01014080,"20,195",7,"21,790",7,"17,536",6
E01014081,"20,480",7,"21,929",7,"22,382",7
E01014082,"22,234",7,"16,239",5,"24,876",8
E01014083,"27,517",9,"21,536",7,"28,396",9
E01014084,"16,778",6,"22,219",7,"10,196",4
E01014085,"11,009",4,"5,952",2,"10,870",4
E01014086,"10,111",4,"11,953",4,"3,969",2
E01014087,"24,110",8,"27,227",9,"23,789",8
E01014088,"18,141",6,"23,101",8,"18,469",6
E01014089,"17,699",6,"16,865",6,"16,834",6
E01014090,"31,845",10,"29,780",10,"28,555",9
E01014091,"30,071",10,"29,349",9,"30,547",10
E01014092,"18,852",6,"19,774",7,"18,590",6
E01014093,"22,164",7,"19,964",7,"18,431",6
E01014094,"28,569",9,"26,985",9,"23,644",8
E01014095,"16,642",6,"11,463",4,"17,606",6
E01014096,"14,911",5,"19,512",6,"27,810",9
E01014097,"13,065",4,"17,023",6,"23,190",8
E01014098,"12,251",4,"10,917",4,"14,875",5
E01014099,"13,447",5,"18,460",6,"20,496",7
E01014100,"22,197",7,"27,407",9,"25,084",8
E01014101,"14,467",5,"23,449",8,"23,672",8
E01014102,"29,566",10,"28,033",9,"27,303",9
E01014103,"26,267",8,"28,284",9,"17,002",6
E01014104,"8,269",3,"10,208",4,"11,323",4
E01014105,"6,330",2,"7,646",3,"6,298",2
E01014106,"7,957",3,"11,607",4,"8,708",3
E01014107,"21,296",7,"20,227",7,"20,865",7
E01014108,346,1,223,1,"5,260",2
E01014109,"11,092",4,"9,744",3,"17,756",6
E01014110,747,1,296,1,"7,879",3
E01014111,"25,459",8,"22,501",7,"27,121",9
E01014112,"23,917",8,"24,822",8,"23,210",8
E01014113,"2,211",1,"4,756",2,"1,944",1
E01014114,"20,184",7,"27,923",9,"15,488",5
E01014115,"2,582",1,260,1,"6,545",2
E01014116,"2,767",1,"3,036",1,"7,097",3
E01014117,"16,841",6,"11,687",4,"21,952",7
E01014118,409,1,507,1,"5,782",2
E01014119,"16,952",6,"10,073",4,"11,249",4
E01014120,"2,750",1,"4,659",2,"3,729",2
E01014121,"11,331",4,"7,966",3,"13,976",5
E01014122,"12,385",4,"8,680",3,"11,478",4
E01014123,"24,810",8,"16,394",5,"21,410",7
E01014124,"2,137",1,"2,845",1,"4,875",2
E01014125,"3,989",2,"3,301",2,"5,453",2
E01014126,"7,714",3,"14,527",5,"12,378",4
E01014127,"3,209",1,"1,778",1,"8,077",3
E01014128,"12,981",4,"8,646",3,"7,316",3
E01014129,"9,375",3,"15,924",5,"10,463",4
E01014130,"23,015",8,"21,188",7,"23,191",8
E01014131,"23,555",8,"25,221",8,"25,621",8
E01014132,"31,279",10,"25,216",8,"24,988",8
E01014133,"16,863",6,"22,532",7,"21,328",7
E01014134,"27,424",9,"27,994",9,"30,792",10
E01014135,"18,204",6,"26,697",9,"24,347",8
E01014136,"12,565",4,"19,041",6,"13,559",5
E01014137,"22,359",7,"20,073",7,"14,853",5
E01014138,"11,899",4,"11,231",4,"6,905",3
E01014139,"6,789",3,"7,943",3,"4,658",2
E01014140,"6,436",2,"6,707",3,"6,597",3
E01014141,"13,813",5,"10,764",4,"10,446",4
E01014142,"1,480",1,"1,924",1,"2,661",1
E01014143,"6,842",3,"10,253",4,"5,703",2
E01014144,"4,360",2,"5,667",2,"6,853",3
E01014145,"7,383",3,"8,979",3,"8,326",3
E01014146,"21,024",7,"21,845",7,"12,663",4
E01014147,"22,159",7,"18,567",6,"10,322",4
E01014148,"21,498",7,"23,232",8,"19,900",7
E01014149,"10,068",4,"20,206",7,"13,137",4
E01014150,"20,631",7,"16,637",6,"26,153",8
E01014151,"5,680",2,"9,757",3,"3,054",1
E01014152,"6,663",3,"7,209",3,"11,060",4
E01014153,"9,336",3,"11,343",4,"9,247",3
E01014154,"12,579",4,"10,610",4,"8,089",3
E01014155,"9,793",3,"13,333",5,"10,386",4
E01014156,"10,711",4,"7,700",3,"7,502",3
E01014157,"22,773",7,"21,183",7,"22,447",7
E01014158,"13,305",5,"12,726",4,"10,986",4
E01014159,"6,811",3,"15,313",5,"7,354",3
E01014160,"19,860",7,"11,065",4,"23,797",8
E01014161,"10,550",4,"11,901",4,"12,843",4
E01014162,"2,610",1,"5,027",2,"3,582",2
E01014163,980,1,171,1,"2,552",1
E01014164,951,1,"2,420",1,"3,083",1
E01014165,"2,658",1,"5,005",2,"3,158",1
E01014166,"8,398",3,"9,107",3,"10,675",4
E01014167,"24,414",8,"12,100",4,"22,731",7
E01014168,"30,689",10,"20,571",7,"30,358",10
E01014169,"12,254",4,"7,865",3,"12,407",4
E01014170,"28,054",9,"25,262",8,"20,551",7
E01014171,"17,417",6,"12,573",4,"14,331",5
E01014172,"29,473",9,"28,729",9,"25,524",8
E01014173,"17,035",6,"10,884",4,"11,418",4
E01014174,"30,618",10,"29,445",9,"27,431",9
E01014175,"16,665",6,"16,615",6,"12,360",4
E01014176,"26,215",8,"16,277",5,"27,117",9
E01014177,"29,052",9,"19,796",7,"22,175",7
E01014178,"17,222",6,"14,111",5,"13,019",4
E01014179,"23,801",8,"17,197",6,"25,311",8
E01014180,"16,324",5,"13,348",5,"17,689",6
E01014181,"32,365",10,"30,910",10,"17,166",6
E01014182,"32,242",10,"28,543",9,"27,636",9
E01014183,"29,853",10,"24,700",8,"32,032",10
E01014184,"16,945",6,"13,464",5,"22,338",7
E01014185,"3,765",2,"4,089",2,"3,674",2
E01014186,"15,273",5,"14,868",5,"13,546",5
E01014187,"11,217",4,"11,283",4,"14,600",5
E01014188,"24,114",8,"23,062",8,"20,969",7
E01014189,"19,564",6,"14,803",5,"19,964",7
E01014190,"30,303",10,"26,649",9,"31,438",10
E01014191,"11,347",4,"5,432",2,"4,801",2
E01014192,"9,882",4,"6,147",2,"11,208",4
E01014193,"4,441",2,"1,435",1,"5,324",2
E01014194,"8,234",3,"9,802",3,"5,186",2
E01014195,"22,802",7,"25,649",8,"25,375",8
E01014196,"5,510",2,"3,472",2,"4,686",2
E01014197,"1,385",1,641,1,"3,395",2
E01014198,541,1,494,1,"3,035",1
E01014199,"5,203",2,"3,159",1,"9,259",3
E01014200,"1,058",1,438,1,"2,889",1
E01014201,832,1,352,1,"7,784",3
E01014202,"22,785",7,"21,554",7,"28,963",9
E01014203,"24,470",8,"25,382",8,"23,255",8
E01014204,"21,268",7,"19,458",6,"22,109",7
E01014205,"21,097",7,"17,327",6,"22,843",7
E01014206,"12,714",4,"11,983",4,"17,474",6
E01014207,"16,669",6,"16,132",5,"18,145",6
E01014208,"4,839",2,"10,708",4,"12,420",4
E01014209,"12,758",4,"11,346",4,"10,103",4
E01014210,"2,167",1,818,1,"7,527",3
E01014211,"1,380",1,"4,649",2,"3,072",1
E01014212,"1,968",1,371,1,"5,657",2
E01014213,"2,283",1,"1,278",1,"7,530",3
E01014214,"24,361",8,"27,399",9,"27,557",9
E01014215,"18,358",6,"21,815",7,"25,591",8
E01014216,"19,207",6,"19,731",7,"19,327",6
E01014217,"1,373",1,"1,551",1,"3,412",2
E01014218,"1,355",1,"1,105",1,"3,784",2
E01014219,"12,930",4,"13,942",5,"14,705",5
E01014220,940,1,838,1,"2,170",1
E01014221,"1,957",1,"2,549",1,"3,961",2
E01014222,603,1,204,1,"4,920",2
E01014223,674,1,"1,794",1,"3,241",1
E01014224,445,1,"1,825",1,"5,291",2
E01014225,"17,335",6,"17,002",6,"22,139",7
E01014226,"4,918",2,"9,191",3,"4,233",2
E01014228,"18,611",6,"26,731",9,"24,539",8
E01014229,"2,441",1,"3,708",2,"2,634",1
E01014230,"5,409",2,"5,950",2,"19,308",6
E01014231,"2,777",1,"3,515",2,"2,081",1
E01014233,"15,899",5,"16,945",6,"24,677",8
E01014234,"3,750",2,"2,743",1,"5,617",2
E01014235,"5,284",2,"4,775",2,"9,416",3
E01014236,"7,417",3,"6,128",2,"7,039",3
E01014237,"1,629",1,"3,552",2,"5,196",2
E01014238,"1,354",1,"1,262",1,"6,364",2
E01014239,"13,254",5,"17,122",6,"23,010",8
E01014240,"8,163",3,"8,813",3,"11,252",4
E01014241,"4,612",2,"1,635",1,"9,985",4
E01014242,"2,970",1,"2,842",1,"6,716",3
E01014243,"12,659",4,"18,639",6,"23,662",8
E01014244,967,1,402,1,"5,623",2
E01014245,"10,162",4,"18,368",6,"12,684",4
E01014246,"2,501",1,"1,437",1,"7,051",3
E01014247,"3,460",2,"7,140",3,"9,987",4
E01014248,"3,449",2,"5,805",2,"14,533",5
E01014249,"1,048",1,"4,219",2,"3,092",1
E01014250,772,1,"2,708",1,"2,657",1
E01014251,"1,364",1,"1,106",1,"7,268",3
E01014252,"5,430",2,"8,715",3,"9,570",3
E01014253,"12,908",4,"13,690",5,"13,031",4
E01014254,814,1,"3,677",2,"2,361",1
E01014255,"2,591",1,"3,992",2,"3,591",2
E01014256,"2,362",1,"3,914",2,"7,375",3
E01014257,"7,976",3,"5,151",2,"13,371",5
E01014258,"26,441",9,"29,147",9,"22,144",7
E01014259,"10,754",4,"11,696",4,"15,578",5
E01014260,"3,153",1,"1,009",1,"13,739",5
E01014261,"1,016",1,"1,125",1,"2,968",1
E01014262,"3,372",2,"2,248",1,"6,687",3
E01014263,"3,232",1,"1,341",1,"5,914",2
E01014264,"17,272",6,"18,165",6,"19,424",6
E01014265,"27,170",9,"25,090",8,"24,738",8
E01014266,"3,132",1,"1,558",1,"6,806",3
E01014267,"17,010",6,"18,350",6,"17,772",6
E01014268,"10,114",4,"14,227",5,"5,042",2
E01014269,"1,591",1,"2,247",1,"4,286",2
E01014270,"18,365",6,"22,104",7,"24,354",8
E01014271,"10,994",4,"8,102",3,"13,508",5
E01014272,"22,900",7,"28,968",9,"21,957",7
E01014273,"1,007",1,716,1,"7,786",3
E01014274,"3,851",2,"5,203",2,"5,970",2
E01014275,817,1,"3,674",2,"3,622",2
E01014276,"6,256",2,"9,246",3,"8,641",3
E01014277,"9,777",3,"13,163",5,"16,632",6
E01014278,"4,061",2,"9,392",3,"10,441",4
E01014279,"4,323",2,"5,458",2,"8,623",3
E01014280,"14,199",5,"23,596",8,"19,263",6
E01014281,"5,202",2,"2,992",1,"2,875",1
E01014282,"7,787",3,"12,827",4,"4,558",2
E01014283,"8,292",3,"10,408",4,"5,962",2
E01014284,"12,852",4,"1,502",1,"4,486",2
E01014285,"7,566",3,"9,804",3,"3,312",2
E01014286,"1,031",1,"3,727",2,623,1
E01014287,447,1,"2,272",1,"2,123",1
E01014288,"13,022",4,"13,269",5,"13,886",5
E01014289,"20,452",7,"15,134",5,"21,592",7
E01014290,"18,518",6,"20,669",7,"13,826",5
E01014291,"6,831",3,"7,526",3,"6,725",3
E01014292,"18,742",6,"21,973",7,"19,890",7
E01014293,"5,011",2,"9,803",3,"13,063",4
E01014294,"5,620",2,"7,287",3,"5,633",2
E01014295,"15,530",5,"17,542",6,"17,483",6
E01014296,"7,555",3,"9,534",3,"12,691",4
E01014297,"18,217",6,"24,094",8,"19,879",7
E01014298,"3,814",2,"3,688",2,"6,907",3
E01014299,"17,958",6,"22,819",7,"25,499",8
E01014300,"2,489",1,"1,844",1,"8,648",3
E01014301,"20,427",7,"19,274",6,"13,013",4
E01014302,"3,072",1,"9,021",3,"6,693",3
E01014303,"21,347",7,"24,577",8,"23,317",8
E01014304,"15,068",5,"19,917",7,"26,735",9
E01014305,"2,372",1,"3,831",2,"3,915",2
E01014306,"2,542",1,"6,468",2,"3,422",2
E01014307,"2,369",1,"4,042",2,"3,129",1
E01014308,"15,144",5,"18,556",6,"22,944",7
E01014309,"4,035",2,"3,990",2,"7,167",3
E01014310,"17,990",6,"19,309",6,"13,839",5
E01014311,"4,042",2,"3,570",2,"11,683",4
E01014312,"10,219",4,"8,258",3,"18,905",6
E01014313,"2,831",1,"6,893",3,"5,374",2
E01014314,"22,659",7,"25,864",8,"29,788",10
E01014315,"22,813",7,"22,329",7,"32,574",10
E01014316,691,1,645,1,"5,818",2
E01014317,960,1,"1,891",1,"2,528",1
E01014318,"27,416",9,"28,338",9,"26,321",9
E01014319,"14,748",5,"12,067",4,"14,353",5
E01014320,"26,114",8,"25,207",8,"30,422",10
E01014321,"9,811",3,"9,672",3,"24,767",8
E01014322,"5,714",2,"5,112",2,"13,615",5
E01014323,"6,726",3,"8,269",3,"10,513",4
E01014324,"17,079",6,"12,645",4,"21,961",7
E01014325,"27,313",9,"31,418",10,"27,907",9
E01014326,"24,075",8,"26,272",8,"28,629",9
E01014327,"7,565",3,"9,260",3,"12,840",4
E01014328,"2,165",1,"2,049",1,"7,133",3
E01014329,"6,062",2,"6,376",2,"6,560",2
E01014330,580,1,"2,267",1,"1,763",1
E01014331,"2,424",1,"1,056",1,"8,879",3
E01014332,"14,139",5,"15,676",5,"16,657",6
E01014333,"17,141",6,"24,073",8,"20,287",7
E01014334,"8,614",3,"10,197",4,"9,380",3
E01014335,"16,087",5,"24,799",8,"19,257",6
E01014336,"1,613",1,"1,060",1,"5,202",2
E01014337,"3,884",2,"1,731",1,"8,976",3
E01014338,"16,565",6,"15,960",5,"19,491",6
E01014339,"4,300",2,"7,355",3,"9,815",3
E01014340,"5,603",2,"5,976",2,"4,106",2
E01014341,"8,252",3,"5,813",2,"10,697",4
E01014342,"3,733",2,"5,090",2,"5,869",2
E01014343,"13,138",5,"14,463",5,"8,108",3
E01014344,"7,005",3,"7,691",3,"11,444",4
E01014345,"3,705",2,"7,164",3,"8,940",3
E01014346,"24,010",8,"23,889",8,"26,295",9
E01014347,"27,853",9,"27,812",9,"27,335",9
E01014348,"26,554",9,"30,004",10,"27,364",9
E01014349,"27,654",9,"30,990",10,"29,630",10
E01014350,"29,603",10,"29,594",10,"30,597",10
E01014351,"17,259",6,"27,812",9,"16,656",6
E01014352,"29,872",10,"29,932",10,"28,669",9
E01014353,"11,027",4,"12,538",4,"8,899",3
E01014354,"1,624",1,"4,447",2,"4,291",2
E01014355,"6,066",2,"9,690",3,"8,199",3
E01014356,"5,233",2,"7,369",3,"9,045",3
E01014357,"6,250",2,"8,149",3,"9,458",3
E01014358,"1,446",1,100,1,"2,881",1
E01014359,"5,879",2,"6,007",2,"18,834",6
E01014360,"17,246",6,"17,670",6,"13,755",5
E01014361,"1,709",1,"1,000",1,"6,338",2
E01014362,"21,741",7,"27,295",9,"28,634",9
E01014363,"17,610",6,"20,671",7,"26,202",8
E01014364,"8,021",3,"8,473",3,"17,974",6
E01014365,"14,089",5,"14,899",5,"17,995",6
E01014366,"1,479",1,"2,252",1,"6,667",3
E01014367,953,1,"1,781",1,"2,806",1
E01014368,"2,444",1,"3,747",2,"6,408",2
E01014369,"13,048",4,"9,716",3,"18,547",6
E01014370,"12,188",4,"18,681",6,"8,779",3
E01014371,"16,329",5,"20,208",7,"18,310",6
E01014372,"19,305",6,"12,484",4,"11,917",4
E01014373,"23,644",8,"14,606",5,"20,610",7
E01014374,"27,670",9,"23,943",8,"16,001",5
E01014375,"22,770",7,"27,845",9,"29,817",10
E01014376,"32,269",10,"30,757",10,"31,040",10
E01014377,"30,918",10,"31,999",10,"31,968",10
E01014379,"19,296",6,"17,750",6,"28,946",9
E01014380,"32,636",10,"32,563",10,"31,369",10
E01014381,"32,511",10,"30,451",10,"32,331",10
E01014382,"28,239",9,"28,468",9,"26,560",9
E01014383,"26,882",9,"28,814",9,"24,948",8
E01014384,"30,916",10,"30,258",10,"24,265",8
E01014385,"21,955",7,"25,392",8,"27,719",9
E01014386,"24,815",8,"18,524",6,"21,346",7
E01014387,"28,318",9,"22,161",7,"20,446",7
E01014388,"32,497",10,"32,594",10,"32,311",10
E01014389,"29,674",10,"20,369",7,"17,307",6
E01014390,"3,758",2,"4,242",2,"6,383",2
E01014391,"26,359",9,"21,340",7,"26,812",9
E01014392,"17,767",6,"24,319",8,"22,464",7
E01014393,"32,656",10,"29,180",9,"22,222",7
E01014394,"23,077",8,"25,452",8,"20,324",7
E01014395,"31,480",10,"29,727",10,"32,534",10
E01014396,"26,401",9,"24,228",8,"26,755",9
E01014397,"32,768",10,"31,094",10,"31,054",10
E01014398,"24,832",8,"26,397",9,"29,521",9
E01014399,"18,853",6,"11,612",4,"25,497",8
E01014400,"25,118",8,"23,286",8,"25,253",8
E01014401,"12,117",4,"11,569",4,"13,336",5
E01014402,"18,396",6,"14,279",5,"19,859",7
E01014403,"18,364",6,"22,562",7,"12,666",4
E01014404,"9,638",3,"9,442",3,"12,808",4
E01014405,"31,930",10,"31,810",10,"28,741",9
E01014407,"9,836",3,"3,509",2,"4,996",2
E01014409,"18,201",6,"17,301",6,"10,929",4
E01014410,"32,506",10,"30,970",10,"28,693",9
E01014411,"30,867",10,"24,981",8,"26,081",8
E01014412,"31,817",10,"31,817",10,"29,702",10
E01014413,"31,003",10,"32,762",10,"32,578",10
E01014414,"17,804",6,"16,639",6,"13,407",5
E01014415,"32,604",10,"30,836",10,"31,197",10
E01014416,"27,788",9,"24,864",8,"24,149",8
E01014417,"30,880",10,"30,686",10,"29,901",10
E01014418,"25,502",8,"23,958",8,"27,663",9
E01014419,"25,898",8,"18,657",6,"18,420",6
E01014420,"22,496",7,"15,635",5,"16,363",5
E01014421,"29,959",10,"26,034",8,"27,060",9
E01014422,"31,159",10,"24,625",8,"28,365",9
E01014423,"24,284",8,"18,784",6,"22,680",7
E01014424,"30,929",10,"25,918",8,"31,377",10
E01014425,"24,869",8,"25,808",8,"25,973",8
E01014426,"12,047",4,"12,942",4,"11,022",4
E01014427,"25,880",8,"25,942",8,"14,315",5
E01014428,"31,452",10,"30,508",10,"16,033",5
E01014429,"30,814",10,"25,432",8,"24,228",8
E01014430,"27,960",9,"25,402",8,"12,476",4
E01014431,"16,051",5,"4,914",2,"18,952",6
E01014432,"19,118",6,"18,398",6,"15,024",5
E01014433,"16,272",5,"12,059",4,"17,700",6
E01014434,"30,206",10,"21,294",7,"25,590",8
E01014435,"31,764",10,"32,373",10,"24,520",8
E01014436,"29,433",9,"26,734",9,"11,450",4
E01014437,"12,016",4,"15,401",5,"10,238",4
E01014438,"14,778",5,"15,224",5,"15,347",5
E01014439,"17,055",6,"17,720",6,"13,969",5
E01014440,"28,479",9,"24,407",8,"29,050",9
E01014441,"26,434",9,"22,002",7,"27,260",9
E01014442,"24,837",8,"20,110",7,"20,368",7
E01014443,"25,887",8,"21,169",7,"23,815",8
E01014444,"25,215",8,"25,299",8,"30,824",10
E01014445,"9,106",3,"6,789",3,"8,240",3
E01014446,"20,141",7,"26,412",9,"24,054",8
E01014447,"16,539",6,"19,868",7,"20,438",7
E01014448,"10,098",4,"6,614",3,"13,985",5
E01014449,"25,490",8,"19,787",7,"22,606",7
E01014450,"12,365",4,"12,906",4,"13,883",5
E01014451,"15,177",5,"14,323",5,"15,559",5
E01014452,"24,946",8,"27,609",9,"18,568",6
E01014453,"32,115",10,"32,608",10,"29,863",10
E01014454,"32,555",10,"32,655",10,"32,335",10
E01014455,"15,206",5,"22,102",7,"11,485",4
E01014456,"25,357",8,"23,202",8,"21,002",7
