pcds,term,usertype,oa21,lsoa11,lsoa21,lsoa21_onsname,lsoa21_name,imd_decile,msoa21,msoa21_onsname,msoa21_name,ward,ward_name,pcon,pcon_name
CV4 8YT,0,1,E00048270,E01009541,E01009541,Coventry 039C,Willenhall - Yarningale ,2,E02001996,Coventry 039,Willenhall,E05001219,Binley and Willenhall,E14001180,Coventry East
CV4 8YU,0,1,E00048270,E01009541,E01009541,Coventry 039C,Willenhall - Yarningale ,2,E02001996,Coventry 039,Willenhall,E05001219,Binley and Willenhall,E14001180,Coventry East
CV4 8YW,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8YX,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8YY,1,1,E00172168,E01032533,E01032533,Coventry 036G,Westwood Heath,9,E02001993,Coventry 036,Canley & Westwood Heath,E05001232,Westwood,E14001182,Coventry South
CV4 8YZ,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZA,1,1,E00048270,E01009541,E01009541,Coventry 039C,Willenhall - Yarningale ,2,E02001996,Coventry 039,Willenhall,E05001219,Binley and Willenhall,E14001180,Coventry East
CV4 8ZB,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZD,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZE,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZF,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZH,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZJ,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZL,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZP,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZQ,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZR,0,1,E00048270,E01009541,E01009541,Coventry 039C,Willenhall - Yarningale ,2,E02001996,Coventry 039,Willenhall,E05001219,Binley and Willenhall,E14001180,Coventry East
CV4 8ZT,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZU,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZW,1,1,E00048993,E01032531,E01034748,Coventry 036I,Canley East,1,E02001993,Coventry 036,Canley & Westwood Heath,E05001232,Westwood,E14001182,Coventry South
CV4 8ZX,0,1,E00048270,E01009541,E01009541,Coventry 039C,Willenhall - Yarningale ,2,E02001996,Coventry 039,Willenhall,E05001219,Binley and Willenhall,E14001180,Coventry East
CV4 8ZY,1,1,E00185090,E01009642,E01034743,Coventry 031E,Upper City Centre,4,E02001988,Coventry 031,Central Coventry,E05001228,St Michael's,E14001182,Coventry South
CV4 8ZZ,1,1,E00048993,E01032531,E01034748,Coventry 036I,Canley East,1,E02001993,Coventry 036,Canley & Westwood Heath,E05001232,Westwood,E14001182,Coventry South
CV4 9AA,0,0,E00048982,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AB,0,1,E00048978,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AD,0,0,E00048970,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AE,0,0,E00172152,E01009703,E01034739,Coventry 025E,Upper Bannerbrook,5,E02001982,Coventry 025,Eastern Green & Tanyard Farm,E05001234,Woodlands,E14001181,Coventry North West
CV4 9AF,0,0,E00049074,E01009701,E01009701,Coventry 029D,"Bannerpark East – Tile Hill Woods, Hawthorn Lane",3,E02001986,Coventry 029,Tile Hill,E05001234,Woodlands,E14001181,Coventry North West
CV4 9AG,0,1,E00048982,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AH,0,0,E00172153,E01009703,E01034739,Coventry 025E,Upper Bannerbrook,5,E02001982,Coventry 025,Eastern Green & Tanyard Farm,E05001234,Woodlands,E14001181,Coventry North West
CV4 9AJ,0,0,E00048974,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AL,0,0,E00172152,E01009703,E01034739,Coventry 025E,Upper Bannerbrook,5,E02001982,Coventry 025,Eastern Green & Tanyard Farm,E05001234,Woodlands,E14001181,Coventry North West
CV4 9AN,0,0,E00172154,E01009703,E01034739,Coventry 025E,Upper Bannerbrook,5,E02001982,Coventry 025,Eastern Green & Tanyard Farm,E05001234,Woodlands,E14001181,Coventry North West
CV4 9AP,0,0,E00048989,E01032531,E01034747,Coventry 036H,Canley West,1,E02001993,Coventry 036,Canley & Westwood Heath,E05001232,Westwood,E14001182,Coventry South
CV4 9AQ,0,0,E00048977,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AR,0,0,E00048977,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AS,0,0,E00048982,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AT,0,0,E00048977,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AU,0,0,E00048960,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AW,0,0,E00048960,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AX,0,0,E00048960,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AY,0,0,E00048982,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9AZ,0,0,E00048978,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BA,0,0,E00048972,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BB,0,0,E00048972,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BD,0,0,E00048972,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BE,0,0,E00048978,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BF,0,0,E00185079,E01009703,E01034739,Coventry 025E,Upper Bannerbrook,5,E02001982,Coventry 025,Eastern Green & Tanyard Farm,E05001234,Woodlands,E14001181,Coventry North West
CV4 9BG,0,0,E00048978,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BH,1,0,E00048960,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BJ,0,0,E00049047,E01009686,E01009686,Coventry 026D,Coventry Business Park,8,E02001983,Coventry 026,Whoberley,E05001221,Earlsdon,E14001182,Coventry South
CV4 9BL,0,1,E00048974,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BP,0,0,E00048974,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BQ,0,0,E00048974,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BS,0,0,E00048973,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BT,0,0,E00048974,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BU,0,0,E00048973,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BW,0,0,E00048960,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BX,0,0,E00048977,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BY,0,0,E00048977,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9BZ,0,0,E00049078,E01009702,E01009702,Coventry 029E,Jardine Shopping Centre - Limbrick Wood Tile Hill Lane,1,E02001986,Coventry 029,Tile Hill,E05001232,Westwood,E14001182,Coventry South
CV4 9DA,0,0,E00048974,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DB,0,0,E00049071,E01009699,E01009699,Coventry 029B,Tile Hill North -Limbrick East Mount Nod,6,E02001986,Coventry 029,Tile Hill,E05001234,Woodlands,E14001181,Coventry North West
CV4 9DD,0,0,E00048970,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DE,0,0,E00049047,E01009686,E01009686,Coventry 026D,Coventry Business Park,8,E02001983,Coventry 026,Whoberley,E05001221,Earlsdon,E14001182,Coventry South
CV4 9DF,0,0,E00049047,E01009686,E01009686,Coventry 026D,Coventry Business Park,8,E02001983,Coventry 026,Whoberley,E05001221,Earlsdon,E14001182,Coventry South
CV4 9DG,0,0,E00049048,E01009686,E01009686,Coventry 026D,Coventry Business Park,8,E02001983,Coventry 026,Whoberley,E05001221,Earlsdon,E14001182,Coventry South
CV4 9DH,0,0,E00049048,E01009686,E01009686,Coventry 026D,Coventry Business Park,8,E02001983,Coventry 026,Whoberley,E05001221,Earlsdon,E14001182,Coventry South
CV4 9DJ,0,0,E00048970,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DL,0,0,E00048969,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DN,0,0,E00048969,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DP,0,0,E00048970,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DQ,0,0,E00048973,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DR,0,1,E00048971,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DS,0,0,E00048971,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DT,0,0,E00048972,E01009683,E01009683,Coventry 032D,Earlplace Business Park - Middlecotes,4,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DU,0,0,E00048971,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DW,0,0,E00048971,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DX,0,0,E00048974,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9DY,0,0,E00049078,E01009702,E01009702,Coventry 029E,Jardine Shopping Centre - Limbrick Wood Tile Hill Lane,1,E02001986,Coventry 029,Tile Hill,E05001232,Westwood,E14001182,Coventry South
CV4 9DZ,0,0,E00049078,E01009702,E01009702,Coventry 029E,Jardine Shopping Centre - Limbrick Wood Tile Hill Lane,1,E02001986,Coventry 029,Tile Hill,E05001232,Westwood,E14001182,Coventry South
CV4 9EA,0,0,E00049078,E01009702,E01009702,Coventry 029E,Jardine Shopping Centre - Limbrick Wood Tile Hill Lane,1,E02001986,Coventry 029,Tile Hill,E05001232,Westwood,E14001182,Coventry South
CV4 9EB,0,0,E00049071,E01009699,E01009699,Coventry 029B,Tile Hill North -Limbrick East Mount Nod,6,E02001986,Coventry 029,Tile Hill,E05001234,Woodlands,E14001181,Coventry North West
CV4 9ED,0,0,E00048965,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EE,0,0,E00048968,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EF,0,0,E00048970,E01009676,E01009676,Coventry 032A,Torrington - Templar Avenues,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EG,0,0,E00049078,E01009702,E01009702,Coventry 029E,Jardine Shopping Centre - Limbrick Wood Tile Hill Lane,1,E02001986,Coventry 029,Tile Hill,E05001232,Westwood,E14001182,Coventry South
CV4 9EH,0,0,E00048968,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EJ,1,1,E00048971,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EL,0,0,E00048971,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EN,0,0,E00048958,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EP,0,0,E00048971,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EQ,0,0,E00048971,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9ER,0,0,E00048967,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9ES,0,0,E00048967,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9ET,0,0,E00048959,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EU,0,0,E00048959,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EW,0,0,E00049078,E01009702,E01009702,Coventry 029E,Jardine Shopping Centre - Limbrick Wood Tile Hill Lane,1,E02001986,Coventry 029,Tile Hill,E05001232,Westwood,E14001182,Coventry South
CV4 9EX,0,0,E00049078,E01009702,E01009702,Coventry 029E,Jardine Shopping Centre - Limbrick Wood Tile Hill Lane,1,E02001986,Coventry 029,Tile Hill,E05001232,Westwood,E14001182,Coventry South
CV4 9EY,0,0,E00048969,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9EZ,0,0,E00048968,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9FA,0,0,E00185113,E01009697,E01009697,Coventry 025A,Hockley Broad Lane West,8,E02001982,Coventry 025,Eastern Green & Tanyard Farm,E05001234,Woodlands,E14001181,Coventry North West
CV4 9FB,0,0,E00048969,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9FD,0,0,E00048966,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9FE,0,0,E00048969,E01009682,E01009682,Coventry 032C,Lime Tree Park – Elm Tree Avenues,7,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
CV4 9FF,0,0,E00048958,E01009681,E01009681,Coventry 032B,Lime Tree Park - Fir Tree Avenue ,6,E02001989,Coventry 032,Earl Place & Lime Tree Park,E05001232,Westwood,E14001182,Coventry South
